product_id,product_category_name,category_name_english,product_base_price,product_weight_g,product_length_cm,product_height_cm,product_width_cm
prd_00783,beauty_cosmetics,Beauty & Cosmetics,12.37,14795.0,74,24,26
prd_00784,fashion_clothing,Fashion & Apparel,15.94,13146.0,100,68,60
prd_00785,toys,Toys & Games,139.92,14203.0,45,36,72
prd_00786,toys,Toys & Games,79.4,1140.0,62,21,25
prd_00787,telephony,Telephony/Mobile,927.51,7053.0,15,70,43
prd_00788,sports_leisure,Sports & Leisure,77.47,6388.0,58,45,27
prd_00789,toys,Toys & Games,78.62,2903.0,98,65,35
prd_00790,sports_leisure,Sports & Leisure,237.22,14777.0,87,20,35
prd_00791,electronics,Electronics,105.45,13581.0,26,25,25
prd_00792,fashion_shoes,Shoes & Footwear,121.6,4167.0,66,50,25
prd_00793,fashion_shoes,Shoes & Footwear,108.43,14801.0,78,30,20
prd_00794,electronics,Electronics,415.73,13486.0,45,43,78
prd_00795,sports_leisure,Sports & Leisure,288.8,187.0,20,23,64
prd_00796,fashion_clothing,Fashion & Apparel,40.02,6550.0,90,51,55
prd_00797,health_perfumery,Health & Perfumery,84.3,12364.0,16,42,39
prd_00798,computers_accessories,Computers & Accessories,1488.7,8393.0,36,23,57
prd_00799,electronics,Electronics,661.84,7072.0,85,26,34
prd_00800,fashion_clothing,Fashion & Apparel,30.8,13398.0,86,70,76
prd_00801,toys,Toys & Games,128.39,2154.0,86,23,71
prd_00802,electronics,Electronics,97.47,5082.0,77,10,44
prd_00803,telephony,Telephony/Mobile,593.12,1360.0,48,21,22
prd_00804,telephony,Telephony/Mobile,287.23,9945.0,45,54,22
prd_00805,housewares,Housewares,147.48,13449.0,88,75,19
prd_00806,fashion_clothing,Fashion & Apparel,84.99,8608.0,19,28,10
prd_00807,computers_accessories,Computers & Accessories,896.62,11260.0,28,10,61
prd_00808,beauty_cosmetics,Beauty & Cosmetics,83.91,3696.0,39,19,49
prd_00809,housewares,Housewares,17.58,9534.0,74,19,46
prd_00810,sports_leisure,Sports & Leisure,95.03,1518.0,85,67,57
prd_00811,housewares,Housewares,114.74,11916.0,22,59,32
prd_00812,beauty_cosmetics,Beauty & Cosmetics,93.9,12658.0,23,16,28
prd_00813,electronics,Electronics,296.28,9074.0,100,47,75
prd_00814,computers_accessories,Computers & Accessories,1252.58,2727.0,77,5,44
prd_00815,fashion_clothing,Fashion & Apparel,27.04,10124.0,97,65,36
prd_00816,telephony,Telephony/Mobile,613.65,6235.0,30,11,65
prd_00817,toys,Toys & Games,18.3,8666.0,21,67,77
prd_00818,health_perfumery,Health & Perfumery,19.14,375.0,77,14,48
prd_00819,fashion_clothing,Fashion & Apparel,73.44,6206.0,14,64,28
prd_00820,computers_accessories,Computers & Accessories,832.26,9596.0,35,60,41
prd_00821,fashion_clothing,Fashion & Apparel,43.06,3562.0,81,49,49
prd_00822,beauty_cosmetics,Beauty & Cosmetics,96.1,4432.0,49,76,29
prd_00823,health_perfumery,Health & Perfumery,58.86,5668.0,49,32,45
prd_00824,fashion_clothing,Fashion & Apparel,28.3,5092.0,92,9,51
prd_00825,fashion_clothing,Fashion & Apparel,101.62,10504.0,74,14,16
prd_00826,fashion_clothing,Fashion & Apparel,62.36,11970.0,51,28,45
prd_00827,beauty_cosmetics,Beauty & Cosmetics,53.82,9407.0,72,77,23
prd_00828,computers_accessories,Computers & Accessories,321.81,1552.0,52,14,64
prd_00829,telephony,Telephony/Mobile,209.61,14057.0,28,68,71
prd_00830,housewares,Housewares,44.47,5827.0,10,19,32
prd_00831,sports_leisure,Sports & Leisure,14.39,14585.0,65,71,13
prd_00832,toys,Toys & Games,86.27,1166.0,96,30,59
prd_00833,beauty_cosmetics,Beauty & Cosmetics,12.96,6327.0,97,5,38
prd_00834,beauty_cosmetics,Beauty & Cosmetics,67.36,11576.0,62,74,55
prd_00835,sports_leisure,Sports & Leisure,261.03,11224.0,30,9,54
prd_00836,toys,Toys & Games,83.14,9462.0,96,77,64
prd_00837,fashion_clothing,Fashion & Apparel,34.57,11935.0,33,23,48
prd_00838,automotive,Automotive Parts,89.24,8512.0,10,11,25
prd_00839,electronics,Electronics,644.79,12627.0,11,27,36
prd_00840,fashion_clothing,Fashion & Apparel,19.37,8120.0,61,11,23
prd_00841,electronics,Electronics,422.54,14499.0,85,63,57
prd_00842,fashion_shoes,Shoes & Footwear,121.53,14988.0,84,67,63
prd_00843,computers_accessories,Computers & Accessories,946.68,540.0,57,72,39
prd_00844,computers_accessories,Computers & Accessories,805.15,13324.0,94,46,48
prd_00845,sports_leisure,Sports & Leisure,244.36,1632.0,98,21,11
prd_00846,toys,Toys & Games,43.6,10072.0,40,51,76
prd_00847,automotive,Automotive Parts,364.56,8460.0,98,14,27
prd_00848,fashion_shoes,Shoes & Footwear,82.05,288.0,70,41,57
prd_00849,electronics,Electronics,568.38,1404.0,86,9,48
prd_00850,housewares,Housewares,107.06,525.0,44,40,31
prd_00851,health_perfumery,Health & Perfumery,119.78,5631.0,24,70,42
prd_00852,electronics,Electronics,330.34,3936.0,11,11,17
prd_00853,electronics,Electronics,519.72,3131.0,95,22,47
prd_00854,computers_accessories,Computers & Accessories,1103.89,6013.0,20,50,39
prd_00855,fashion_clothing,Fashion & Apparel,103.68,3665.0,63,49,64
prd_00856,health_perfumery,Health & Perfumery,58.22,13362.0,14,51,49
prd_00857,electronics,Electronics,276.21,8710.0,16,39,64
prd_00858,beauty_cosmetics,Beauty & Cosmetics,65.45,1396.0,73,66,30
prd_00859,fashion_shoes,Shoes & Footwear,195.23,14225.0,19,28,41
prd_00860,telephony,Telephony/Mobile,501.69,7405.0,82,13,46
prd_00861,automotive,Automotive Parts,285.22,7677.0,16,67,78
prd_00862,computers_accessories,Computers & Accessories,246.55,9312.0,79,16,49
prd_00863,sports_leisure,Sports & Leisure,178.27,11319.0,78,26,21
prd_00864,fashion_shoes,Shoes & Footwear,113.56,11566.0,47,37,36
prd_00865,electronics,Electronics,162.05,2238.0,28,60,55
prd_00866,electronics,Electronics,333.61,9453.0,29,15,77
prd_00867,books_stationery,Books & Stationery,12.3,8983.0,26,59,70
prd_00868,sports_leisure,Sports & Leisure,219.0,2378.0,92,19,34
prd_00869,garden_tools,Garden Tools,89.97,10994.0,79,14,46
prd_00870,computers_accessories,Computers & Accessories,1229.99,9016.0,77,27,63
prd_00871,electronics,Electronics,219.16,2120.0,33,32,48
prd_00872,fashion_clothing,Fashion & Apparel,86.88,1050.0,51,16,32
prd_00873,housewares,Housewares,95.0,9164.0,21,61,55
prd_00874,electronics,Electronics,75.35,4637.0,74,72,64
prd_00875,beauty_cosmetics,Beauty & Cosmetics,65.33,12685.0,69,22,52
prd_00876,housewares,Housewares,10.04,8669.0,78,53,20
prd_00877,housewares,Housewares,132.89,10767.0,30,51,12
prd_00878,electronics,Electronics,580.77,13569.0,89,72,50
prd_00879,beauty_cosmetics,Beauty & Cosmetics,76.96,12544.0,66,63,10
prd_00880,fashion_shoes,Shoes & Footwear,191.32,2267.0,11,63,14
prd_00881,beauty_cosmetics,Beauty & Cosmetics,15.39,1071.0,18,26,10
prd_00882,beauty_cosmetics,Beauty & Cosmetics,53.48,7567.0,17,36,36
prd_00883,computers_accessories,Computers & Accessories,1346.65,8239.0,75,55,26
prd_00884,home_appliances,Home Appliances,891.08,3184.0,44,55,38
prd_00885,home_appliances,Home Appliances,304.12,12937.0,61,30,62
prd_00886,toys,Toys & Games,48.83,3875.0,13,53,61
prd_00887,toys,Toys & Games,52.22,5938.0,22,10,29
prd_00888,beauty_cosmetics,Beauty & Cosmetics,12.16,14215.0,33,47,51
prd_00889,sports_leisure,Sports & Leisure,17.22,11107.0,32,41,47
prd_00890,beauty_cosmetics,Beauty & Cosmetics,24.4,8301.0,69,61,29
prd_00891,fashion_clothing,Fashion & Apparel,67.24,5837.0,43,51,79
prd_00892,health_perfumery,Health & Perfumery,65.39,14585.0,62,71,48
prd_00893,computers_accessories,Computers & Accessories,1449.44,8970.0,83,52,71
prd_00894,telephony,Telephony/Mobile,219.85,2354.0,82,39,54
prd_00895,electronics,Electronics,223.32,11303.0,38,33,72
prd_00896,computers_accessories,Computers & Accessories,1258.04,13699.0,35,39,34
prd_00897,electronics,Electronics,673.16,680.0,18,7,44
prd_00898,electronics,Electronics,142.77,8600.0,78,66,16
prd_00899,home_appliances,Home Appliances,516.89,10383.0,71,54,41
prd_00900,sports_leisure,Sports & Leisure,52.57,11279.0,20,54,62
prd_00901,fashion_shoes,Shoes & Footwear,59.52,9605.0,31,62,37
prd_00902,fashion_clothing,Fashion & Apparel,85.39,9053.0,42,27,12
prd_00903,beauty_cosmetics,Beauty & Cosmetics,95.56,441.0,12,78,17
prd_00904,telephony,Telephony/Mobile,533.07,13600.0,42,62,58
prd_00905,computers_accessories,Computers & Accessories,1047.86,8392.0,69,30,43
prd_00906,electronics,Electronics,722.83,4296.0,80,32,80
prd_00907,telephony,Telephony/Mobile,843.28,13073.0,27,73,15
prd_00908,fashion_clothing,Fashion & Apparel,41.56,3442.0,30,78,78
prd_00909,books_stationery,Books & Stationery,16.44,439.0,76,36,10
prd_00910,books_stationery,Books & Stationery,10.33,10357.0,92,45,60
prd_00911,electronics,Electronics,240.25,11957.0,27,25,30
prd_00912,home_appliances,Home Appliances,897.57,353.0,49,13,10
prd_00913,computers_accessories,Computers & Accessories,593.75,11648.0,79,12,78
prd_00914,home_appliances,Home Appliances,672.59,14111.0,14,48,36
prd_00915,health_perfumery,Health & Perfumery,77.51,1016.0,41,27,67
prd_00916,toys,Toys & Games,107.76,2866.0,90,57,66
prd_00917,fashion_shoes,Shoes & Footwear,126.99,3961.0,82,74,24
prd_00918,sports_leisure,Sports & Leisure,12.04,7620.0,48,17,16
prd_00919,electronics,Electronics,249.5,6079.0,79,39,75
prd_00920,fashion_clothing,Fashion & Apparel,108.5,4895.0,71,7,80
prd_00921,sports_leisure,Sports & Leisure,165.46,2177.0,21,44,17
prd_00922,beauty_cosmetics,Beauty & Cosmetics,16.6,7891.0,65,29,52
prd_00923,fashion_shoes,Shoes & Footwear,101.51,7839.0,46,19,47
prd_00924,electronics,Electronics,159.56,11938.0,65,11,76
prd_00925,computers_accessories,Computers & Accessories,842.31,10716.0,90,78,22
prd_00926,telephony,Telephony/Mobile,447.3,7391.0,83,5,73
prd_00927,electronics,Electronics,78.98,11902.0,29,72,17
prd_00928,electronics,Electronics,156.12,10452.0,53,11,18
prd_00929,housewares,Housewares,149.09,7979.0,20,22,23
prd_00930,computers_accessories,Computers & Accessories,477.42,2553.0,13,52,69
prd_00931,fashion_shoes,Shoes & Footwear,85.0,2240.0,17,15,13
prd_00932,electronics,Electronics,217.99,8246.0,74,13,64
prd_00933,home_appliances,Home Appliances,498.52,12973.0,43,33,44
prd_00934,sports_leisure,Sports & Leisure,243.92,12079.0,55,58,70
prd_00935,telephony,Telephony/Mobile,807.29,7858.0,40,36,32
prd_00936,electronics,Electronics,390.41,11174.0,44,75,76
prd_00937,fashion_shoes,Shoes & Footwear,190.8,6531.0,88,22,58
prd_00938,fashion_clothing,Fashion & Apparel,114.36,13630.0,26,75,42
prd_00939,electronics,Electronics,772.05,14720.0,29,73,27
prd_00940,telephony,Telephony/Mobile,549.03,7080.0,51,28,26
prd_00941,housewares,Housewares,31.18,3004.0,41,77,60
prd_00942,telephony,Telephony/Mobile,319.14,6634.0,11,9,46
prd_00943,books_stationery,Books & Stationery,40.34,9865.0,84,58,49
prd_00944,health_perfumery,Health & Perfumery,64.99,634.0,40,61,45
prd_00945,sports_leisure,Sports & Leisure,246.15,662.0,95,59,27
prd_00946,toys,Toys & Games,24.84,6054.0,19,53,38
prd_00947,fashion_shoes,Shoes & Footwear,79.28,2445.0,26,49,40
prd_00948,toys,Toys & Games,121.46,3326.0,65,35,75
prd_00949,home_appliances,Home Appliances,715.23,4516.0,74,31,62
prd_00950,electronics,Electronics,492.81,14203.0,75,55,75
prd_00951,office_furniture,Office Furniture,244.32,6943.0,28,15,21
prd_00952,sports_leisure,Sports & Leisure,103.64,1684.0,50,65,64
prd_00953,fashion_clothing,Fashion & Apparel,106.87,6543.0,42,8,19
prd_00954,computers_accessories,Computers & Accessories,164.44,2622.0,94,30,42
prd_00955,sports_leisure,Sports & Leisure,262.33,13675.0,40,19,20
prd_00956,electronics,Electronics,713.76,9052.0,11,52,24
prd_00957,electronics,Electronics,235.74,7872.0,77,45,43
prd_00958,sports_leisure,Sports & Leisure,247.62,7064.0,22,18,19
prd_00959,electronics,Electronics,165.15,1699.0,87,67,72
prd_00960,sports_leisure,Sports & Leisure,81.93,926.0,41,10,24
prd_00961,fashion_clothing,Fashion & Apparel,113.63,6277.0,43,41,63
prd_00962,fashion_shoes,Shoes & Footwear,113.64,9298.0,38,28,13
prd_00963,electronics,Electronics,669.13,11493.0,72,12,48
prd_00964,fashion_shoes,Shoes & Footwear,180.61,1229.0,57,10,31
prd_00965,sports_leisure,Sports & Leisure,130.33,2241.0,10,15,63
prd_00966,beauty_cosmetics,Beauty & Cosmetics,95.37,3722.0,98,38,42
prd_00967,electronics,Electronics,298.65,11680.0,20,68,33
prd_00968,telephony,Telephony/Mobile,394.5,3841.0,77,78,28
prd_00969,home_appliances,Home Appliances,269.78,11229.0,34,56,77
prd_00970,telephony,Telephony/Mobile,924.3,1279.0,88,59,36
prd_00971,electronics,Electronics,191.16,14062.0,79,46,68
prd_00972,fashion_clothing,Fashion & Apparel,61.42,3735.0,46,76,62
prd_00973,computers_accessories,Computers & Accessories,280.51,6389.0,72,37,46
prd_00974,toys,Toys & Games,81.5,14018.0,18,31,11
prd_00975,home_appliances,Home Appliances,830.95,5041.0,38,18,24
prd_00976,housewares,Housewares,51.14,1946.0,18,59,19
prd_00977,fashion_clothing,Fashion & Apparel,84.66,3644.0,19,63,22
prd_00978,electronics,Electronics,771.34,1745.0,32,40,12
prd_00979,sports_leisure,Sports & Leisure,249.18,10952.0,35,31,41
prd_00980,books_stationery,Books & Stationery,40.38,10962.0,53,30,69
prd_00981,electronics,Electronics,598.16,10750.0,26,13,48
prd_00982,toys,Toys & Games,67.0,6522.0,91,32,56
prd_00983,sports_leisure,Sports & Leisure,131.58,2365.0,38,29,14
prd_00984,electronics,Electronics,422.26,6192.0,48,69,48
prd_00985,home_appliances,Home Appliances,515.15,2422.0,97,70,77
prd_00986,sports_leisure,Sports & Leisure,96.34,12658.0,56,64,57
prd_00987,housewares,Housewares,102.76,5969.0,64,20,34
prd_00988,electronics,Electronics,755.52,7630.0,46,69,10
prd_00989,home_appliances,Home Appliances,826.94,13014.0,81,33,56
prd_00990,housewares,Housewares,38.69,2438.0,72,49,26
prd_00991,health_perfumery,Health & Perfumery,91.94,632.0,91,39,63
prd_00992,telephony,Telephony/Mobile,370.16,13771.0,38,56,73
prd_00993,electronics,Electronics,684.03,1052.0,33,18,69
prd_00994,automotive,Automotive Parts,251.67,8705.0,81,70,70
prd_00995,sports_leisure,Sports & Leisure,96.96,8312.0,55,38,80
prd_00996,fashion_clothing,Fashion & Apparel,66.26,14684.0,17,54,23
prd_00997,telephony,Telephony/Mobile,151.73,9210.0,46,45,16
prd_00998,toys,Toys & Games,24.93,3045.0,82,20,64
prd_00999,electronics,Electronics,280.48,4936.0,30,72,53
prd_01000,home_appliances,Home Appliances,477.95,7029.0,88,8,46
prd_01001,computers_accessories,Computers & Accessories,461.43,11488.0,60,16,11
prd_01002,electronics,Electronics,145.56,1087.0,61,72,57
prd_01003,fashion_shoes,Shoes & Footwear,78.68,14133.0,36,62,13
prd_01004,fashion_shoes,Shoes & Footwear,48.49,2944.0,41,58,10
prd_01005,books_stationery,Books & Stationery,13.88,10169.0,13,14,26
prd_01006,fashion_clothing,Fashion & Apparel,57.11,8638.0,78,54,35
prd_01007,electronics,Electronics,713.97,2413.0,15,13,62
prd_01008,fashion_shoes,Shoes & Footwear,31.56,636.0,38,47,58
prd_01009,housewares,Housewares,147.73,5888.0,28,80,59
prd_01010,beauty_cosmetics,Beauty & Cosmetics,77.73,826.0,25,62,34
prd_01011,garden_tools,Garden Tools,117.74,11904.0,29,12,68
prd_01012,toys,Toys & Games,69.12,11808.0,66,72,76
prd_01013,telephony,Telephony/Mobile,292.36,11702.0,47,68,13
prd_01014,home_appliances,Home Appliances,692.38,1340.0,83,5,14
prd_01015,fashion_shoes,Shoes & Footwear,161.54,5544.0,53,39,12
prd_01016,fashion_shoes,Shoes & Footwear,34.16,12859.0,100,78,63
prd_01017,toys,Toys & Games,51.22,12361.0,54,28,55
prd_01018,telephony,Telephony/Mobile,141.04,10020.0,68,58,47
prd_01019,sports_leisure,Sports & Leisure,63.29,11164.0,57,22,29
prd_01020,health_perfumery,Health & Perfumery,39.4,12752.0,32,66,30
prd_01021,electronics,Electronics,494.59,6069.0,68,43,29
prd_01022,books_stationery,Books & Stationery,48.33,8723.0,36,5,32
prd_01023,fashion_clothing,Fashion & Apparel,55.57,8757.0,27,71,50
prd_01024,beauty_cosmetics,Beauty & Cosmetics,74.78,4676.0,93,41,51
prd_01025,health_perfumery,Health & Perfumery,85.59,8632.0,91,55,22
prd_01026,health_perfumery,Health & Perfumery,100.71,1271.0,39,60,61
prd_01027,computers_accessories,Computers & Accessories,1026.2,132.0,15,36,25
prd_01028,electronics,Electronics,287.66,9236.0,18,74,79
prd_01029,health_perfumery,Health & Perfumery,113.51,5799.0,23,61,60
prd_01030,housewares,Housewares,79.35,9047.0,70,9,73
prd_01031,fashion_shoes,Shoes & Footwear,39.33,217.0,79,39,48
prd_01032,fashion_clothing,Fashion & Apparel,113.49,9038.0,91,48,16
prd_01033,toys,Toys & Games,114.68,6629.0,97,32,35
prd_01034,toys,Toys & Games,44.97,6121.0,49,51,28
prd_01035,fashion_clothing,Fashion & Apparel,67.41,12728.0,94,79,68
prd_01036,telephony,Telephony/Mobile,425.15,7848.0,34,71,28
prd_01037,fashion_shoes,Shoes & Footwear,121.57,2488.0,51,38,29
prd_01038,fashion_shoes,Shoes & Footwear,182.65,3710.0,46,16,11
prd_01039,fashion_clothing,Fashion & Apparel,107.02,5061.0,67,33,16
prd_01040,telephony,Telephony/Mobile,517.38,8194.0,38,49,62
prd_01041,fashion_shoes,Shoes & Footwear,30.61,9673.0,87,77,72
prd_01042,fashion_clothing,Fashion & Apparel,103.7,11885.0,81,5,48
prd_01043,toys,Toys & Games,17.91,10494.0,23,41,78
prd_01044,telephony,Telephony/Mobile,925.82,9625.0,41,18,78
prd_01045,health_perfumery,Health & Perfumery,41.05,12020.0,28,17,24
prd_01046,fashion_shoes,Shoes & Footwear,157.94,6303.0,99,62,49
prd_01047,home_appliances,Home Appliances,796.24,7611.0,13,48,15
prd_01048,computers_accessories,Computers & Accessories,1462.93,5642.0,84,62,36
prd_01049,sports_leisure,Sports & Leisure,110.0,12277.0,55,54,70
prd_01050,fashion_shoes,Shoes & Footwear,199.6,4361.0,74,12,47
prd_01051,electronics,Electronics,338.8,10654.0,93,41,38
prd_01052,beauty_cosmetics,Beauty & Cosmetics,77.59,7310.0,45,56,38
prd_01053,housewares,Housewares,112.04,3612.0,92,8,29
prd_01054,telephony,Telephony/Mobile,492.19,10352.0,58,47,14
prd_01055,sports_leisure,Sports & Leisure,292.38,1905.0,78,27,12
prd_01056,telephony,Telephony/Mobile,367.79,4430.0,12,9,50
prd_01057,books_stationery,Books & Stationery,16.39,11431.0,88,23,61
prd_01058,computers_accessories,Computers & Accessories,500.18,8135.0,55,20,65
prd_01059,home_appliances,Home Appliances,979.5,12677.0,79,31,79
prd_01060,computers_accessories,Computers & Accessories,289.44,5550.0,87,39,27
prd_01061,automotive,Automotive Parts,325.31,12384.0,78,23,38
prd_01062,computers_accessories,Computers & Accessories,235.09,9379.0,65,24,21
prd_01063,health_perfumery,Health & Perfumery,55.18,3646.0,20,43,33
prd_01064,electronics,Electronics,327.44,13304.0,88,23,76
prd_01065,home_appliances,Home Appliances,889.88,13781.0,62,74,28
prd_01066,telephony,Telephony/Mobile,921.49,9492.0,52,30,64
prd_01067,office_furniture,Office Furniture,86.18,12419.0,43,51,60
prd_01068,garden_tools,Garden Tools,201.5,5141.0,63,19,31
prd_01069,telephony,Telephony/Mobile,93.15,10282.0,77,42,47
prd_01070,toys,Toys & Games,25.08,1718.0,56,53,15
prd_01071,beauty_cosmetics,Beauty & Cosmetics,57.48,5341.0,52,16,20
prd_01072,home_appliances,Home Appliances,572.42,6153.0,24,79,22
prd_01073,electronics,Electronics,331.61,8413.0,72,79,60
prd_01074,books_stationery,Books & Stationery,16.31,5846.0,31,54,76
prd_01075,toys,Toys & Games,124.93,6105.0,87,43,33
prd_01076,computers_accessories,Computers & Accessories,1294.43,7240.0,44,16,39
prd_01077,computers_accessories,Computers & Accessories,491.91,5229.0,94,22,68
prd_01078,toys,Toys & Games,89.24,6845.0,99,16,17
prd_01079,telephony,Telephony/Mobile,453.53,13764.0,57,55,71
prd_01080,home_appliances,Home Appliances,349.05,4829.0,44,66,34
prd_01081,computers_accessories,Computers & Accessories,976.42,12919.0,26,6,48
prd_01082,electronics,Electronics,532.04,10203.0,92,22,27
prd_01083,garden_tools,Garden Tools,168.23,12993.0,21,13,38
prd_01084,telephony,Telephony/Mobile,943.44,497.0,34,38,14
prd_01085,electronics,Electronics,542.81,3100.0,76,29,27
prd_01086,housewares,Housewares,114.81,13661.0,56,74,50
prd_01087,home_appliances,Home Appliances,821.64,8137.0,71,29,53
prd_01088,fashion_shoes,Shoes & Footwear,71.72,13540.0,27,79,43
prd_01089,computers_accessories,Computers & Accessories,917.34,5774.0,95,29,29
prd_01090,automotive,Automotive Parts,78.06,12430.0,86,34,58
prd_01091,housewares,Housewares,61.18,9561.0,14,74,59
prd_01092,health_perfumery,Health & Perfumery,117.89,3223.0,64,75,51
prd_01093,telephony,Telephony/Mobile,235.88,13263.0,51,34,40
prd_01094,health_perfumery,Health & Perfumery,37.89,4136.0,96,75,37
prd_01095,fashion_clothing,Fashion & Apparel,85.62,11069.0,53,50,11
prd_01096,beauty_cosmetics,Beauty & Cosmetics,27.29,603.0,91,23,72
prd_01097,home_appliances,Home Appliances,599.03,5398.0,100,61,19
prd_01098,toys,Toys & Games,44.78,13335.0,25,52,13
prd_01099,telephony,Telephony/Mobile,179.24,3650.0,87,50,65
prd_01100,home_appliances,Home Appliances,819.5,8241.0,35,38,50
prd_01101,computers_accessories,Computers & Accessories,990.82,10998.0,23,10,62
prd_01102,health_perfumery,Health & Perfumery,44.08,14762.0,57,43,75
prd_01103,fashion_clothing,Fashion & Apparel,43.26,5167.0,97,63,65
prd_01104,beauty_cosmetics,Beauty & Cosmetics,49.86,5884.0,58,68,27
prd_01105,housewares,Housewares,92.13,1090.0,44,31,41
prd_01106,automotive,Automotive Parts,304.61,7460.0,36,65,80
prd_01107,computers_accessories,Computers & Accessories,1456.92,12332.0,81,12,35
prd_01108,fashion_shoes,Shoes & Footwear,73.11,4757.0,64,37,61
prd_01109,fashion_shoes,Shoes & Footwear,114.98,12037.0,60,43,64
prd_01110,garden_tools,Garden Tools,163.74,757.0,45,55,63
prd_01111,fashion_clothing,Fashion & Apparel,26.63,8384.0,25,51,46
prd_01112,electronics,Electronics,212.34,12974.0,97,57,66
prd_01113,housewares,Housewares,65.17,8912.0,83,50,54
prd_01114,housewares,Housewares,21.42,8218.0,18,35,48
prd_01115,computers_accessories,Computers & Accessories,778.46,13881.0,60,39,34
prd_01116,health_perfumery,Health & Perfumery,67.03,13388.0,71,44,50
prd_01117,sports_leisure,Sports & Leisure,278.58,1596.0,22,46,54
prd_01118,fashion_shoes,Shoes & Footwear,130.77,13457.0,35,16,18
prd_01119,fashion_clothing,Fashion & Apparel,43.87,5265.0,13,45,33
prd_01120,beauty_cosmetics,Beauty & Cosmetics,49.44,4677.0,45,34,19
prd_01121,automotive,Automotive Parts,145.91,3694.0,49,39,76
prd_01122,electronics,Electronics,668.21,4288.0,70,21,48
prd_01123,electronics,Electronics,114.39,7696.0,20,31,54
prd_01124,books_stationery,Books & Stationery,46.35,7128.0,21,37,10
prd_01125,housewares,Housewares,60.61,10428.0,15,51,42
prd_01126,home_appliances,Home Appliances,805.95,1076.0,93,30,52
prd_01127,electronics,Electronics,792.49,6243.0,32,80,30
prd_01128,toys,Toys & Games,26.13,6250.0,43,66,75
prd_01129,toys,Toys & Games,42.22,9328.0,16,53,68
prd_01130,fashion_shoes,Shoes & Footwear,56.73,2958.0,60,9,58
prd_01131,computers_accessories,Computers & Accessories,208.31,5380.0,52,17,29
prd_01132,garden_tools,Garden Tools,45.83,13414.0,65,36,15
prd_01133,housewares,Housewares,33.78,14238.0,52,76,22
prd_01134,fashion_clothing,Fashion & Apparel,81.82,169.0,98,63,35
prd_01135,computers_accessories,Computers & Accessories,1127.56,14825.0,69,18,56
prd_01136,sports_leisure,Sports & Leisure,135.14,630.0,97,78,13
prd_01137,telephony,Telephony/Mobile,266.26,9040.0,53,64,78
prd_01138,beauty_cosmetics,Beauty & Cosmetics,26.09,13772.0,80,18,33
prd_01139,home_appliances,Home Appliances,885.35,8463.0,78,46,78
prd_01140,fashion_shoes,Shoes & Footwear,118.75,2692.0,39,68,76
prd_01141,toys,Toys & Games,29.82,2146.0,62,22,20
prd_01142,home_appliances,Home Appliances,546.42,4967.0,36,10,52
prd_01143,health_perfumery,Health & Perfumery,110.42,13790.0,45,58,37
prd_01144,beauty_cosmetics,Beauty & Cosmetics,90.36,1217.0,60,54,70
prd_01145,books_stationery,Books & Stationery,50.6,13622.0,10,36,64
prd_01146,health_perfumery,Health & Perfumery,44.73,14791.0,11,26,61
prd_01147,electronics,Electronics,100.83,12165.0,43,78,42
prd_01148,housewares,Housewares,58.43,6839.0,69,12,15
prd_01149,computers_accessories,Computers & Accessories,1092.13,3514.0,58,72,39
prd_01150,computers_accessories,Computers & Accessories,321.83,8122.0,80,30,11
prd_01151,housewares,Housewares,144.55,9252.0,26,16,41
prd_01152,electronics,Electronics,200.55,9836.0,63,47,72
prd_01153,computers_accessories,Computers & Accessories,205.91,5929.0,63,30,43
prd_01154,housewares,Housewares,107.31,7351.0,88,54,21
prd_01155,sports_leisure,Sports & Leisure,165.76,5363.0,66,72,76
prd_01156,toys,Toys & Games,54.61,4844.0,77,75,41
prd_01157,beauty_cosmetics,Beauty & Cosmetics,85.38,5254.0,66,59,70
prd_01158,telephony,Telephony/Mobile,184.97,8251.0,29,73,78
prd_01159,housewares,Housewares,121.01,10960.0,95,10,43
prd_01160,electronics,Electronics,552.51,5174.0,97,74,34
prd_01161,health_perfumery,Health & Perfumery,32.0,1619.0,85,49,36
prd_01162,telephony,Telephony/Mobile,652.36,6816.0,77,23,30
prd_01163,automotive,Automotive Parts,214.27,4778.0,43,21,18
prd_01164,sports_leisure,Sports & Leisure,247.65,5547.0,38,37,54
prd_01165,computers_accessories,Computers & Accessories,1484.01,5425.0,59,14,13
prd_01166,fashion_clothing,Fashion & Apparel,78.07,10652.0,46,57,61
prd_01167,beauty_cosmetics,Beauty & Cosmetics,14.13,14817.0,29,37,47
prd_01168,housewares,Housewares,76.84,8637.0,10,53,42
prd_01169,toys,Toys & Games,35.3,5940.0,49,39,71
prd_01170,toys,Toys & Games,56.29,10526.0,34,78,76
prd_01171,beauty_cosmetics,Beauty & Cosmetics,70.33,10072.0,10,80,13
prd_01172,home_appliances,Home Appliances,984.63,13452.0,36,14,45
prd_01173,toys,Toys & Games,22.23,6033.0,11,41,59
prd_01174,electronics,Electronics,584.66,7173.0,63,48,54
prd_01175,books_stationery,Books & Stationery,19.14,5728.0,42,63,64
prd_01176,housewares,Housewares,130.52,607.0,42,47,60
prd_01177,computers_accessories,Computers & Accessories,223.35,11874.0,84,15,29
prd_01178,beauty_cosmetics,Beauty & Cosmetics,68.55,786.0,81,18,26
