order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_041729,1,boleto,1,307.12
ord_041730,1,boleto,1,79.58
ord_041731,1,credit_card,2,405.73
ord_041732,1,boleto,1,681.17
ord_041733,1,credit_card,1,101.9
ord_041734,1,credit_card,12,25.25
ord_041735,1,credit_card,10,52.63
ord_041736,1,credit_card,6,216.67
ord_041737,1,credit_card,4,253.3
ord_041738,1,credit_card,10,435.56
ord_041739,1,credit_card,1,1292.99
ord_041740,1,credit_card,3,306.26
ord_041741,1,credit_card,2,242.0
ord_041742,1,voucher,1,283.3
ord_041743,1,credit_card,10,203.54
ord_041744,1,boleto,1,1107.34
ord_041745,1,credit_card,10,45.62
ord_041746,1,debit_card,1,663.81
ord_041747,1,credit_card,10,1030.96
ord_041748,1,credit_card,4,32.7
ord_041749,1,credit_card,12,98.8
ord_041750,1,credit_card,10,827.76
ord_041751,1,boleto,1,55.27
ord_041752,1,credit_card,10,540.96
ord_041753,1,boleto,1,276.34
ord_041754,1,credit_card,12,228.19
ord_041755,1,credit_card,1,80.82
ord_041756,1,credit_card,6,319.83
ord_041757,1,credit_card,6,1239.62
ord_041758,1,credit_card,3,151.72
ord_041759,1,credit_card,10,663.39
ord_041760,1,credit_card,10,124.08
ord_041761,1,boleto,1,57.34
ord_041761,2,boleto,1,148.28
ord_041761,3,credit_card,6,150.01
ord_041762,1,boleto,1,1099.28
ord_041763,1,credit_card,12,75.49
ord_041764,1,credit_card,2,259.2
ord_041765,1,voucher,1,68.84
ord_041766,1,debit_card,1,514.78
ord_041767,1,debit_card,1,602.41
ord_041768,1,credit_card,6,207.32
ord_041769,1,credit_card,2,59.52
ord_041770,1,credit_card,4,127.07
ord_041771,1,credit_card,1,87.11
ord_041772,1,credit_card,3,40.37
ord_041773,1,boleto,1,519.83
ord_041774,1,credit_card,4,70.58
ord_041775,1,debit_card,1,491.21
ord_041776,1,boleto,1,323.59
ord_041777,1,credit_card,2,756.25
ord_041778,1,boleto,1,822.05
ord_041779,1,credit_card,6,360.42
ord_041780,1,credit_card,3,541.54
ord_041781,1,boleto,1,105.18
ord_041782,1,credit_card,3,78.53
ord_041783,1,credit_card,4,575.21
ord_041784,1,credit_card,3,109.59
ord_041785,1,credit_card,12,318.63
ord_041786,1,voucher,1,82.4
ord_041787,1,credit_card,3,62.31
ord_041788,1,credit_card,1,507.03
ord_041789,1,voucher,1,40.03
ord_041790,1,credit_card,6,649.31
ord_041791,1,voucher,1,609.29
ord_041792,1,boleto,1,248.83
ord_041793,1,boleto,1,141.38
ord_041794,1,boleto,1,61.68
ord_041795,1,boleto,1,82.61
ord_041796,1,credit_card,3,570.01
ord_041797,1,credit_card,3,85.74
ord_041798,1,credit_card,6,692.4
ord_041799,1,credit_card,4,34.08
ord_041800,1,credit_card,2,96.93
ord_041801,1,voucher,1,196.45
ord_041802,1,credit_card,6,1049.03
ord_041803,1,debit_card,1,49.93
ord_041804,1,credit_card,6,375.97
ord_041805,1,boleto,1,41.16
ord_041806,1,credit_card,1,646.68
ord_041807,1,credit_card,6,198.44
ord_041808,1,credit_card,10,1000.09
ord_041809,1,credit_card,10,96.15
ord_041810,1,credit_card,1,1098.06
ord_041811,1,credit_card,10,546.34
ord_041812,1,credit_card,6,177.55
ord_041813,1,credit_card,3,93.66
ord_041814,1,credit_card,12,94.09
ord_041815,1,credit_card,3,173.29
ord_041816,1,credit_card,6,322.55
ord_041817,1,credit_card,4,65.86
ord_041818,1,boleto,1,155.53
ord_041819,1,credit_card,12,142.57
ord_041820,1,credit_card,2,151.33
ord_041821,1,boleto,1,31.33
ord_041822,1,credit_card,2,91.23
ord_041823,1,credit_card,10,58.74
ord_041824,1,boleto,1,150.23
ord_041825,1,credit_card,2,600.62
ord_041826,1,credit_card,1,202.71
ord_041827,1,boleto,1,48.79
ord_041828,1,credit_card,4,36.71
ord_041829,1,boleto,1,119.37
ord_041830,1,credit_card,3,1136.6
ord_041831,1,credit_card,12,145.79
ord_041832,1,credit_card,6,82.67
ord_041833,1,credit_card,3,58.54
ord_041834,1,credit_card,12,126.8
ord_041835,1,credit_card,6,61.89
ord_041836,1,credit_card,1,252.46
ord_041837,1,credit_card,4,103.99
ord_041838,1,boleto,1,251.84
ord_041839,1,credit_card,3,133.89
ord_041840,1,boleto,1,287.71
ord_041841,1,credit_card,4,1086.24
ord_041842,1,voucher,1,34.99
ord_041843,1,credit_card,4,108.74
ord_041843,2,credit_card,1,47.57
ord_041843,3,credit_card,12,69.55
ord_041844,1,credit_card,10,596.55
ord_041845,1,credit_card,12,573.13
ord_041846,1,credit_card,2,640.63
ord_041847,1,credit_card,1,807.64
ord_041848,1,credit_card,3,1576.74
ord_041849,1,credit_card,12,299.06
ord_041850,1,credit_card,10,1881.63
ord_041851,1,boleto,1,741.41
ord_041852,1,credit_card,1,24.31
ord_041853,1,credit_card,1,29.92
ord_041854,1,credit_card,4,185.88
ord_041855,1,credit_card,2,293.93
ord_041856,1,credit_card,6,817.51
ord_041857,1,credit_card,1,73.96
ord_041858,1,boleto,1,52.17
ord_041859,1,credit_card,12,91.66
ord_041860,1,credit_card,2,124.9
ord_041861,1,credit_card,12,514.69
ord_041862,1,credit_card,1,1256.56
ord_041863,1,credit_card,6,109.47
ord_041864,1,credit_card,6,712.49
ord_041865,1,boleto,1,251.0
ord_041866,1,credit_card,12,190.63
ord_041867,1,credit_card,2,71.29
ord_041868,1,credit_card,12,75.28
ord_041869,1,credit_card,2,806.74
ord_041870,1,boleto,1,135.44
ord_041871,1,credit_card,12,1103.84
ord_041872,1,debit_card,1,798.99
ord_041873,1,credit_card,2,797.42
ord_041874,1,credit_card,1,483.05
ord_041875,1,boleto,1,2705.72
ord_041876,1,credit_card,2,47.57
ord_041877,1,credit_card,1,748.03
ord_041878,1,boleto,1,143.31
ord_041879,1,boleto,1,507.66
ord_041880,1,credit_card,2,1098.98
ord_041881,1,credit_card,12,51.93
ord_041882,1,credit_card,12,113.47
ord_041883,1,credit_card,1,379.26
ord_041884,1,debit_card,1,690.7
ord_041885,1,voucher,1,1346.23
ord_041886,1,boleto,1,862.34
ord_041887,1,credit_card,3,387.88
ord_041888,1,credit_card,2,53.58
ord_041889,1,credit_card,1,190.0
ord_041890,1,credit_card,2,268.11
ord_041891,1,credit_card,3,85.92
ord_041892,1,credit_card,4,2.79
ord_041892,2,credit_card,10,71.81
ord_041893,1,credit_card,1,634.25
ord_041894,1,credit_card,2,192.94
ord_041895,1,credit_card,1,73.61
ord_041896,1,credit_card,6,1045.65
ord_041897,1,credit_card,1,3.61
ord_041897,2,credit_card,3,61.59
ord_041898,1,credit_card,10,111.18
ord_041899,1,boleto,1,87.63
ord_041900,1,credit_card,3,37.91
ord_041901,1,credit_card,4,32.19
ord_041902,1,credit_card,1,118.81
ord_041903,1,boleto,1,69.22
ord_041904,1,credit_card,6,46.51
ord_041905,1,credit_card,6,147.45
ord_041906,1,credit_card,6,223.12
ord_041907,1,boleto,1,511.64
ord_041908,1,credit_card,12,174.82
ord_041909,1,credit_card,3,781.24
ord_041910,1,credit_card,10,404.2
ord_041910,2,credit_card,4,521.83
ord_041910,3,boleto,1,465.21
ord_041911,1,credit_card,6,132.47
ord_041912,1,debit_card,1,81.4
ord_041913,1,credit_card,10,114.37
ord_041914,1,voucher,1,1.35
ord_041914,2,debit_card,1,70.43
ord_041915,1,voucher,1,52.5
ord_041916,1,credit_card,2,327.89
ord_041917,1,credit_card,3,653.39
ord_041918,1,credit_card,12,69.01
ord_041919,1,credit_card,1,300.46
ord_041920,1,boleto,1,89.29
ord_041921,1,credit_card,12,63.78
ord_041922,1,credit_card,2,545.01
ord_041923,1,boleto,1,125.26
ord_041923,2,credit_card,2,130.35
ord_041924,1,credit_card,1,1710.23
ord_041925,1,credit_card,3,80.23
ord_041926,1,credit_card,2,185.56
ord_041927,1,credit_card,1,161.83
ord_041928,1,credit_card,12,570.83
ord_041929,1,credit_card,6,914.97
ord_041930,1,voucher,1,177.21
ord_041931,1,boleto,1,81.52
ord_041932,1,boleto,1,151.56
ord_041933,1,credit_card,1,691.85
ord_041934,1,debit_card,1,407.5
ord_041935,1,credit_card,4,67.72
ord_041936,1,credit_card,10,237.67
ord_041937,1,credit_card,1,423.47
ord_041938,1,credit_card,1,1142.05
ord_041939,1,boleto,1,383.18
ord_041940,1,credit_card,3,107.24
ord_041941,1,credit_card,3,409.69
ord_041942,1,voucher,1,650.88
ord_041943,1,credit_card,12,303.4
ord_041944,1,credit_card,6,210.05
ord_041945,1,boleto,1,512.14
ord_041946,1,credit_card,6,38.38
ord_041947,1,credit_card,12,24.73
ord_041948,1,credit_card,10,496.86
ord_041949,1,boleto,1,1193.86
ord_041950,1,debit_card,1,614.86
ord_041951,1,credit_card,12,1051.24
ord_041952,1,credit_card,6,51.91
ord_041953,1,credit_card,12,181.51
ord_041954,1,voucher,1,96.09
ord_041955,1,credit_card,2,46.06
ord_041956,1,boleto,1,97.7
ord_041957,1,credit_card,4,79.36
ord_041958,1,credit_card,1,609.93
ord_041959,1,debit_card,1,1150.15
ord_041960,1,credit_card,2,72.83
ord_041961,1,credit_card,1,449.71
ord_041962,1,voucher,1,140.05
ord_041962,2,credit_card,3,107.77
ord_041962,3,credit_card,4,163.61
ord_041963,1,credit_card,4,1352.65
ord_041964,1,boleto,1,649.19
ord_041965,1,credit_card,2,1779.44
ord_041966,1,credit_card,12,61.5
ord_041966,2,credit_card,3,104.72
ord_041966,3,boleto,1,169.44
ord_041967,1,boleto,1,190.64
ord_041968,1,credit_card,6,1114.11
ord_041969,1,credit_card,10,198.67
ord_041970,1,credit_card,6,94.87
ord_041971,1,boleto,1,183.88
ord_041972,1,credit_card,12,611.54
ord_041973,1,debit_card,1,104.72
ord_041974,1,credit_card,1,553.36
ord_041975,1,credit_card,2,268.56
ord_041976,1,boleto,1,1148.94
ord_041977,1,credit_card,10,792.6
ord_041978,1,credit_card,2,116.51
ord_041979,1,credit_card,12,956.24
ord_041980,1,credit_card,1,292.12
ord_041981,1,credit_card,2,30.08
ord_041982,1,credit_card,10,329.99
ord_041983,1,credit_card,12,59.87
ord_041984,1,credit_card,4,1049.4
ord_041985,1,credit_card,10,84.92
ord_041986,1,credit_card,4,103.42
ord_041987,1,boleto,1,1108.86
ord_041988,1,credit_card,6,174.96
ord_041989,1,voucher,1,99.28
ord_041990,1,credit_card,10,280.26
ord_041991,1,credit_card,4,194.35
ord_041992,1,boleto,1,193.21
ord_041993,1,credit_card,12,543.96
ord_041994,1,credit_card,4,127.22
ord_041995,1,boleto,1,30.0
ord_041996,1,debit_card,1,465.45
ord_041996,2,credit_card,2,143.77
ord_041997,1,credit_card,4,296.4
ord_041998,1,credit_card,10,106.95
ord_041999,1,credit_card,3,144.48
ord_042000,1,boleto,1,124.8
ord_042001,1,voucher,1,392.26
ord_042002,1,boleto,1,741.28
ord_042003,1,boleto,1,637.36
ord_042004,1,boleto,1,1466.93
ord_042005,1,credit_card,3,633.08
ord_042006,1,credit_card,2,927.81
ord_042007,1,boleto,1,394.64
ord_042008,1,credit_card,4,106.58
ord_042009,1,boleto,1,123.43
ord_042010,1,boleto,1,62.11
ord_042011,1,credit_card,3,610.85
ord_042012,1,credit_card,1,22.26
ord_042012,2,boleto,1,39.8
ord_042013,1,credit_card,3,178.59
ord_042014,1,voucher,1,76.01
ord_042015,1,credit_card,12,286.9
ord_042016,1,credit_card,4,1097.66
ord_042017,1,credit_card,4,444.71
ord_042018,1,credit_card,10,1097.15
ord_042019,1,boleto,1,625.76
ord_042020,1,credit_card,1,328.94
ord_042021,1,boleto,1,130.68
ord_042022,1,credit_card,3,263.94
ord_042023,1,credit_card,12,76.93
ord_042024,1,boleto,1,1104.96
ord_042025,1,credit_card,2,186.62
ord_042026,1,credit_card,2,93.92
ord_042027,1,credit_card,12,629.96
ord_042028,1,boleto,1,57.4
ord_042029,1,boleto,1,143.65
ord_042030,1,voucher,1,35.66
ord_042031,1,credit_card,2,193.95
ord_042032,1,credit_card,1,165.11
ord_042033,1,credit_card,12,28.14
ord_042034,1,credit_card,12,38.51
ord_042035,1,credit_card,10,794.02
ord_042036,1,voucher,1,39.07
ord_042037,1,credit_card,3,1098.47
ord_042038,1,credit_card,1,171.8
ord_042039,1,credit_card,2,102.64
ord_042040,1,credit_card,3,118.24
ord_042041,1,credit_card,4,155.45
ord_042042,1,credit_card,1,145.03
ord_042043,1,credit_card,4,244.28
ord_042044,1,credit_card,4,562.45
ord_042044,2,credit_card,4,712.8
ord_042044,3,credit_card,6,231.43
ord_042045,1,credit_card,10,185.9
ord_042046,1,credit_card,10,1000.83
ord_042047,1,boleto,1,596.36
ord_042048,1,boleto,1,79.92
ord_042049,1,credit_card,12,322.3
ord_042050,1,credit_card,12,45.97
ord_042051,1,credit_card,12,165.25
ord_042052,1,credit_card,3,590.61
ord_042053,1,credit_card,4,1099.59
ord_042054,1,boleto,1,207.75
ord_042055,1,credit_card,4,1100.16
ord_042056,1,voucher,1,43.82
ord_042057,1,credit_card,6,985.65
ord_042058,1,debit_card,1,188.54
ord_042059,1,boleto,1,68.51
ord_042060,1,credit_card,6,601.95
ord_042061,1,credit_card,12,1020.08
ord_042062,1,credit_card,6,86.49
ord_042063,1,credit_card,2,1367.67
ord_042064,1,credit_card,10,107.15
ord_042065,1,credit_card,10,116.39
ord_042066,1,boleto,1,1113.73
ord_042067,1,credit_card,12,101.85
ord_042068,1,credit_card,6,123.03
ord_042069,1,credit_card,1,1264.2
ord_042070,1,credit_card,1,98.65
ord_042071,1,credit_card,3,85.62
ord_042072,1,credit_card,12,57.08
ord_042073,1,debit_card,1,68.14
ord_042074,1,credit_card,12,51.4
ord_042075,1,boleto,1,825.13
ord_042076,1,credit_card,1,1111.39
ord_042077,1,credit_card,12,651.77
ord_042078,1,credit_card,3,378.24
ord_042079,1,credit_card,2,154.15
ord_042080,1,credit_card,4,172.14
ord_042081,1,credit_card,12,10.26
ord_042081,2,credit_card,1,53.7
ord_042082,1,credit_card,12,37.45
ord_042083,1,credit_card,6,1390.07
ord_042084,1,credit_card,12,751.88
ord_042085,1,credit_card,6,1148.29
ord_042086,1,credit_card,6,85.01
ord_042087,1,credit_card,10,73.55
ord_042088,1,credit_card,12,49.82
ord_042089,1,credit_card,6,56.14
ord_042090,1,credit_card,3,618.56
ord_042091,1,credit_card,2,599.79
ord_042092,1,boleto,1,42.56
ord_042093,1,debit_card,1,575.11
ord_042094,1,voucher,1,391.69
ord_042095,1,credit_card,2,282.0
ord_042096,1,credit_card,2,32.19
ord_042097,1,credit_card,10,41.6
ord_042098,1,boleto,1,30.32
ord_042099,1,debit_card,1,1006.99
ord_042100,1,credit_card,6,118.28
ord_042101,1,voucher,1,421.2
ord_042102,1,credit_card,12,39.27
ord_042103,1,credit_card,10,133.02
ord_042104,1,credit_card,2,91.84
ord_042105,1,boleto,1,70.41
ord_042106,1,credit_card,12,71.54
ord_042107,1,boleto,1,93.43
ord_042108,1,voucher,1,819.53
ord_042109,1,credit_card,10,881.16
ord_042110,1,boleto,1,112.14
ord_042111,1,boleto,1,1139.03
ord_042112,1,credit_card,12,38.02
ord_042113,1,credit_card,3,41.64
ord_042114,1,credit_card,3,991.85
ord_042115,1,credit_card,12,85.41
ord_042116,1,credit_card,4,489.52
ord_042116,2,credit_card,3,249.97
ord_042117,1,credit_card,12,34.6
ord_042118,1,credit_card,6,156.19
ord_042119,1,credit_card,3,135.19
ord_042120,1,credit_card,2,54.96
ord_042121,1,credit_card,12,249.26
ord_042122,1,credit_card,12,71.58
ord_042123,1,voucher,1,134.75
ord_042124,1,credit_card,2,163.99
ord_042125,1,credit_card,3,1099.17
ord_042126,1,credit_card,4,105.64
ord_042127,1,credit_card,1,213.66
ord_042128,1,credit_card,12,47.55
ord_042129,1,credit_card,4,81.35
ord_042130,1,credit_card,12,395.45
ord_042131,1,credit_card,4,56.03
ord_042132,1,boleto,1,106.5
ord_042133,1,credit_card,12,42.92
ord_042134,1,credit_card,6,33.38
ord_042135,1,credit_card,3,994.7
ord_042136,1,credit_card,2,213.44
ord_042137,1,credit_card,10,614.07
ord_042138,1,boleto,1,478.99
ord_042139,1,credit_card,3,499.88
ord_042140,1,credit_card,6,57.52
ord_042141,1,boleto,1,768.89
ord_042141,2,credit_card,3,47.9
ord_042142,1,credit_card,3,230.09
ord_042142,2,credit_card,1,279.04
ord_042143,1,voucher,1,51.45
ord_042144,1,boleto,1,233.91
ord_042145,1,boleto,1,84.54
ord_042146,1,credit_card,10,21.04
ord_042147,1,credit_card,12,137.17
ord_042148,1,credit_card,12,1040.57
ord_042149,1,boleto,1,650.62
ord_042150,1,credit_card,10,1568.97
ord_042151,1,credit_card,10,624.16
ord_042152,1,boleto,1,1096.39
ord_042153,1,credit_card,2,554.86
ord_042154,1,credit_card,10,127.1
ord_042155,1,boleto,1,367.55
ord_042156,1,credit_card,2,846.92
ord_042157,1,voucher,1,399.46
ord_042158,1,credit_card,10,140.76
ord_042158,2,debit_card,1,428.94
ord_042158,3,credit_card,3,195.32
ord_042159,1,credit_card,4,24.47
ord_042160,1,credit_card,4,940.4
ord_042161,1,credit_card,10,557.82
ord_042162,1,boleto,1,731.75
ord_042163,1,credit_card,3,818.97
ord_042164,1,boleto,1,814.2
ord_042165,1,boleto,1,638.49
ord_042166,1,credit_card,6,37.26
ord_042167,1,credit_card,6,152.65
ord_042168,1,credit_card,1,119.34
ord_042169,1,credit_card,3,1105.96
ord_042170,1,voucher,1,203.23
ord_042171,1,credit_card,6,1045.2
ord_042172,1,credit_card,2,86.17
ord_042173,1,credit_card,10,91.08
ord_042174,1,credit_card,4,175.85
ord_042175,1,credit_card,1,1098.16
ord_042176,1,credit_card,1,1284.17
ord_042177,1,credit_card,2,242.56
ord_042178,1,credit_card,10,203.16
ord_042179,1,voucher,1,174.55
ord_042180,1,credit_card,2,17.34
ord_042180,2,boleto,1,26.93
ord_042181,1,boleto,1,46.02
ord_042182,1,credit_card,10,95.56
ord_042182,2,credit_card,2,263.68
ord_042183,1,credit_card,1,674.51
ord_042184,1,debit_card,1,724.44
ord_042185,1,credit_card,1,74.83
ord_042186,1,credit_card,6,34.52
ord_042187,1,credit_card,6,279.87
ord_042188,1,boleto,1,75.54
ord_042189,1,credit_card,4,740.01
ord_042190,1,credit_card,3,1094.56
ord_042191,1,credit_card,3,173.88
ord_042192,1,credit_card,12,180.24
ord_042193,1,credit_card,6,72.69
ord_042194,1,credit_card,2,188.6
ord_042195,1,credit_card,6,334.22
ord_042195,2,debit_card,1,98.28
ord_042195,3,boleto,1,243.28
ord_042196,1,credit_card,4,373.85
ord_042197,1,credit_card,10,135.65
ord_042198,1,credit_card,1,174.08
ord_042199,1,debit_card,1,233.2
ord_042200,1,credit_card,6,185.9
ord_042201,1,credit_card,3,58.31
ord_042202,1,credit_card,1,1164.63
ord_042203,1,credit_card,4,40.75
ord_042204,1,boleto,1,130.59
ord_042205,1,credit_card,10,605.87
ord_042206,1,credit_card,2,96.54
ord_042207,1,credit_card,4,37.48
ord_042208,1,credit_card,3,261.13
ord_042209,1,credit_card,3,1192.12
ord_042210,1,credit_card,2,25.37
ord_042211,1,credit_card,6,102.57
ord_042212,1,credit_card,10,1015.78
ord_042213,1,credit_card,12,168.83
ord_042214,1,credit_card,2,394.46
ord_042215,1,credit_card,10,91.98
ord_042216,1,credit_card,2,93.36
ord_042217,1,credit_card,1,56.43
ord_042218,1,credit_card,3,67.1
ord_042218,2,credit_card,2,207.77
ord_042218,3,credit_card,6,86.96
ord_042219,1,credit_card,3,156.2
ord_042220,1,credit_card,4,87.54
ord_042221,1,credit_card,4,503.26
ord_042222,1,credit_card,3,275.27
ord_042223,1,credit_card,1,1204.44
ord_042224,1,boleto,1,702.23
ord_042225,1,boleto,1,55.63
ord_042226,1,voucher,1,164.5
ord_042227,1,credit_card,4,122.94
ord_042228,1,credit_card,12,600.12
ord_042229,1,credit_card,10,444.76
ord_042230,1,credit_card,12,619.03
ord_042231,1,credit_card,2,83.34
ord_042232,1,credit_card,3,832.13
ord_042233,1,credit_card,3,251.45
ord_042234,1,voucher,1,96.93
ord_042235,1,boleto,1,24.04
ord_042236,1,credit_card,2,35.49
ord_042237,1,voucher,1,139.17
ord_042237,2,boleto,1,680.96
ord_042237,3,credit_card,2,69.88
ord_042238,1,credit_card,1,250.84
ord_042239,1,credit_card,10,179.56
ord_042240,1,credit_card,6,448.13
ord_042241,1,credit_card,4,290.09
ord_042242,1,credit_card,1,406.66
ord_042243,1,credit_card,6,76.04
ord_042244,1,boleto,1,1065.69
ord_042245,1,boleto,1,43.92
ord_042246,1,credit_card,3,215.17
ord_042247,1,credit_card,12,53.06
ord_042248,1,boleto,1,1246.56
ord_042249,1,credit_card,1,253.36
ord_042250,1,credit_card,3,134.46
ord_042251,1,voucher,1,2200.15
ord_042252,1,credit_card,6,122.25
ord_042253,1,boleto,1,188.58
ord_042253,2,credit_card,1,543.46
ord_042254,1,credit_card,10,134.03
ord_042255,1,credit_card,4,107.52
ord_042256,1,boleto,1,989.37
ord_042257,1,credit_card,12,138.98
ord_042258,1,credit_card,12,48.46
ord_042259,1,debit_card,1,52.26
ord_042260,1,credit_card,1,202.14
ord_042261,1,credit_card,2,866.38
ord_042262,1,credit_card,6,180.93
ord_042263,1,debit_card,1,263.57
ord_042263,2,credit_card,10,249.91
ord_042264,1,boleto,1,145.59
ord_042265,1,voucher,1,550.57
ord_042266,1,credit_card,10,1015.62
ord_042267,1,credit_card,2,174.34
ord_042268,1,credit_card,10,52.76
ord_042269,1,credit_card,1,253.49
ord_042270,1,boleto,1,358.39
ord_042271,1,credit_card,10,279.22
ord_042272,1,credit_card,2,533.33
ord_042273,1,boleto,1,116.02
ord_042274,1,credit_card,12,837.68
ord_042275,1,credit_card,6,1049.99
ord_042276,1,credit_card,2,248.88
ord_042277,1,credit_card,6,222.45
ord_042278,1,credit_card,6,511.45
ord_042279,1,credit_card,2,36.27
ord_042280,1,credit_card,2,662.37
ord_042281,1,credit_card,6,87.14
ord_042282,1,credit_card,6,1110.6
ord_042283,1,credit_card,1,54.1
ord_042284,1,boleto,1,84.68
ord_042285,1,debit_card,1,253.55
ord_042286,1,credit_card,4,80.22
ord_042287,1,credit_card,1,543.31
ord_042288,1,credit_card,12,71.03
ord_042289,1,credit_card,10,38.5
ord_042290,1,credit_card,10,1832.53
ord_042291,1,credit_card,2,239.32
ord_042292,1,debit_card,1,193.74
ord_042293,1,credit_card,3,601.08
ord_042294,1,credit_card,1,466.47
ord_042295,1,credit_card,12,53.63
ord_042296,1,boleto,1,76.58
ord_042297,1,credit_card,2,60.94
ord_042298,1,credit_card,6,580.27
ord_042299,1,credit_card,2,100.96
ord_042300,1,credit_card,2,390.04
ord_042300,2,credit_card,12,231.18
ord_042300,3,credit_card,6,479.79
ord_042301,1,credit_card,12,992.38
ord_042302,1,credit_card,1,147.79
ord_042303,1,boleto,1,649.68
ord_042304,1,credit_card,2,1049.6
ord_042305,1,boleto,1,160.67
ord_042306,1,credit_card,1,55.44
ord_042307,1,voucher,1,200.45
ord_042307,2,credit_card,1,64.19
ord_042308,1,credit_card,2,74.78
ord_042309,1,credit_card,1,258.69
ord_042310,1,credit_card,3,28.43
ord_042311,1,credit_card,4,790.53
ord_042312,1,credit_card,6,650.93
ord_042313,1,credit_card,1,1112.44
ord_042314,1,credit_card,3,143.58
ord_042315,1,credit_card,12,100.85
ord_042316,1,credit_card,2,648.05
ord_042317,1,credit_card,12,71.23
ord_042318,1,boleto,1,55.06
ord_042319,1,credit_card,1,337.43
ord_042320,1,credit_card,6,514.59
ord_042321,1,credit_card,10,116.72
ord_042322,1,boleto,1,23.99
ord_042322,2,credit_card,6,130.41
ord_042323,1,credit_card,2,263.47
ord_042324,1,credit_card,10,274.27
ord_042325,1,credit_card,10,575.11
ord_042326,1,voucher,1,64.54
ord_042327,1,credit_card,6,198.07
ord_042328,1,credit_card,10,64.51
ord_042329,1,credit_card,10,110.59
ord_042330,1,credit_card,1,35.34
ord_042331,1,credit_card,10,58.24
ord_042332,1,credit_card,1,57.64
ord_042333,1,credit_card,3,1244.88
ord_042334,1,boleto,1,802.53
ord_042335,1,credit_card,4,121.64
ord_042336,1,credit_card,6,287.45
ord_042337,1,credit_card,10,222.81
ord_042338,1,credit_card,12,52.18
ord_042339,1,credit_card,6,1104.65
ord_042340,1,boleto,1,70.99
ord_042341,1,boleto,1,186.86
ord_042342,1,boleto,1,135.44
ord_042343,1,credit_card,1,142.66
ord_042343,2,boleto,1,18.94
ord_042344,1,credit_card,6,27.79
ord_042345,1,boleto,1,963.65
ord_042346,1,credit_card,10,351.26
ord_042347,1,boleto,1,994.54
ord_042348,1,credit_card,2,42.4
ord_042349,1,credit_card,1,600.15
ord_042350,1,credit_card,3,274.19
ord_042351,1,credit_card,3,67.67
ord_042352,1,credit_card,10,856.17
ord_042353,1,boleto,1,197.85
ord_042354,1,boleto,1,95.88
ord_042355,1,credit_card,3,173.35
ord_042355,2,debit_card,1,31.92
ord_042356,1,credit_card,4,425.33
ord_042357,1,credit_card,4,1511.52
ord_042358,1,boleto,1,602.03
ord_042359,1,credit_card,3,125.86
ord_042360,1,credit_card,6,614.63
ord_042361,1,credit_card,6,77.62
ord_042362,1,credit_card,6,1098.01
ord_042363,1,credit_card,4,651.12
ord_042364,1,credit_card,6,241.46
ord_042365,1,credit_card,4,36.05
ord_042366,1,credit_card,2,33.02
ord_042367,1,credit_card,12,1810.08
ord_042368,1,credit_card,4,115.5
ord_042369,1,credit_card,3,385.54
ord_042370,1,boleto,1,1573.16
ord_042371,1,credit_card,2,1122.85
ord_042372,1,credit_card,2,605.33
ord_042373,1,credit_card,1,215.79
ord_042374,1,boleto,1,535.47
ord_042375,1,credit_card,10,610.55
ord_042376,1,credit_card,6,245.58
ord_042377,1,credit_card,4,68.72
ord_042378,1,credit_card,12,106.9
ord_042379,1,credit_card,10,106.36
ord_042380,1,credit_card,1,929.59
ord_042381,1,credit_card,2,115.97
ord_042382,1,credit_card,12,106.68
ord_042383,1,boleto,1,246.77
ord_042384,1,credit_card,1,257.91
ord_042385,1,boleto,1,173.36
ord_042386,1,boleto,1,2484.76
ord_042387,1,voucher,1,355.95
ord_042388,1,debit_card,1,73.2
ord_042389,1,credit_card,2,584.31
ord_042390,1,boleto,1,87.01
ord_042391,1,credit_card,10,187.07
ord_042392,1,boleto,1,1108.41
ord_042393,1,credit_card,10,196.37
ord_042394,1,credit_card,1,116.43
ord_042395,1,credit_card,2,422.95
ord_042396,1,credit_card,2,259.53
ord_042397,1,credit_card,2,64.0
ord_042398,1,credit_card,4,921.48
ord_042399,1,credit_card,1,219.07
ord_042400,1,credit_card,10,96.69
ord_042401,1,credit_card,12,103.33
ord_042402,1,boleto,1,69.45
ord_042403,1,credit_card,1,146.31
ord_042404,1,credit_card,3,64.84
ord_042405,1,credit_card,4,124.51
ord_042406,1,credit_card,6,20.88
ord_042407,1,credit_card,3,47.61
ord_042408,1,boleto,1,432.8
ord_042409,1,credit_card,12,1572.64
ord_042410,1,credit_card,12,603.21
ord_042411,1,boleto,1,30.57
ord_042412,1,credit_card,2,725.06
ord_042413,1,boleto,1,1495.92
ord_042414,1,credit_card,10,52.01
ord_042415,1,credit_card,6,46.62
ord_042416,1,boleto,1,577.71
ord_042417,1,boleto,1,184.97
ord_042418,1,credit_card,3,384.96
ord_042419,1,boleto,1,80009.8
ord_042420,1,credit_card,12,123.02
ord_042421,1,debit_card,1,404.85
ord_042422,1,credit_card,10,63.99
ord_042423,1,credit_card,6,87.36
ord_042424,1,credit_card,12,264.01
ord_042425,1,credit_card,1,185.32
ord_042426,1,boleto,1,87.35
ord_042427,1,voucher,1,171.07
ord_042428,1,credit_card,10,1099.28
