customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cus_016089,usr_016089,02684,São Paulo,SP
cus_016090,usr_016090,99512,Curitiba,PR
cus_016091,usr_016091,06545,Goiânia,GO
cus_016092,usr_016092,16420,Rio de Janeiro,RJ
cus_016093,usr_016093,98252,Salvador,BA
cus_016094,usr_016094,71333,Recife,PE
cus_016095,usr_016095,35541,São Paulo,SP
cus_016096,usr_016096,13278,Porto Alegre,RS
cus_016097,usr_016097,92165,Rio de Janeiro,RJ
cus_016098,usr_016098,63683,São Paulo,SP
cus_016099,usr_016099,04052,Rio de Janeiro,RJ
cus_016100,usr_016100,06327,Goiânia,GO
cus_016101,usr_016101,45432,São Paulo,SP
cus_016102,usr_016102,14790,Porto Alegre,RS
cus_016103,usr_016103,85492,São Paulo,SP
cus_016104,usr_016104,24247,Fortaleza,CE
cus_016105,usr_016105,71566,Porto Alegre,RS
cus_016106,usr_016106,05689,São Paulo,SP
cus_016107,usr_016107,08718,Recife,PE
cus_016108,usr_016108,73773,São Paulo,SP
cus_016109,usr_016109,52856,Rio de Janeiro,RJ
cus_016110,usr_016110,27657,Rio de Janeiro,RJ
cus_016111,usr_016111,10831,Salvador,BA
cus_016112,usr_016112,87690,Recife,PE
cus_016113,usr_016113,38284,Curitiba,PR
cus_016114,usr_016114,66073,São Paulo,SP
cus_016115,usr_016115,08434,São Paulo,SP
cus_016116,usr_016116,94743,Rio de Janeiro,RJ
cus_016117,usr_016117,12665,São Paulo,SP
cus_016118,usr_016118,33647,Brasília,DF
cus_016119,usr_016119,01723,Porto Alegre,RS
cus_016120,usr_016120,34696,Belo Horizonte,MG
cus_016121,usr_016121,54086,Recife,PE
cus_016122,usr_016122,04222,São Paulo,SP
cus_016123,usr_016123,93313,Belo Horizonte,MG
cus_016124,usr_016124,47340,Belo Horizonte,MG
cus_016125,usr_016125,12058,São Paulo,SP
cus_016126,usr_016126,52936,Belo Horizonte,MG
cus_016127,usr_016127,79541,São Paulo,SP
cus_016128,usr_016128,78329,São Paulo,SP
cus_016129,usr_016129,53255,São Paulo,SP
cus_016130,usr_016130,85784,Curitiba,PR
cus_016131,usr_016131,62110,São Paulo,SP
cus_016132,usr_016132,18332,Curitiba,PR
cus_016133,usr_016133,36201,Rio de Janeiro,RJ
cus_016134,usr_016134,05928,Salvador,BA
cus_016135,usr_016135,98735,São Paulo,SP
cus_016136,usr_016136,40619,Florianópolis,SC
cus_016137,usr_016137,95506,Brasília,DF
cus_016138,usr_016138,12930,São Paulo,SP
cus_016139,usr_016139,51208,Curitiba,PR
cus_016140,usr_016140,33790,Belo Horizonte,MG
cus_016141,usr_016141,29471,Brasília,DF
cus_016142,usr_016142,59954,Florianópolis,SC
cus_016143,usr_016143,80493,Vitória,ES
cus_016144,usr_016144,24098,Goiânia,GO
cus_016145,usr_016145,58788,São Paulo,SP
cus_016146,usr_016146,40810,Rio de Janeiro,RJ
cus_016147,usr_016147,94860,São Paulo,SP
cus_016148,usr_016148,58824,Florianópolis,SC
cus_016149,usr_016149,85424,Recife,PE
cus_016150,usr_016150,09118,Porto Alegre,RS
cus_016151,usr_016151,30192,Belo Horizonte,MG
cus_016152,usr_016152,41102,Salvador,BA
cus_016153,usr_016153,14721,Rio de Janeiro,RJ
cus_016154,usr_016154,34413,Belo Horizonte,MG
cus_016155,usr_016155,02707,São Paulo,SP
cus_016156,usr_016156,22750,São Paulo,SP
cus_016157,usr_016157,45812,Porto Alegre,RS
cus_016158,usr_016158,53362,São Paulo,SP
cus_016159,usr_016159,42595,Curitiba,PR
cus_016160,usr_016160,21925,São Paulo,SP
cus_016161,usr_016161,65479,São Paulo,SP
cus_016162,usr_016162,,Rio de Janeiro,RJ
cus_016163,usr_016163,06796,Belo Horizonte,MG
cus_016164,usr_016164,56993,São Paulo,SP
cus_016165,usr_016165,82485,Brasília,DF
cus_016166,usr_016166,93495,Rio de Janeiro,RJ
cus_016167,usr_016167,56252,São Paulo,SP
cus_016168,usr_016168,76580,Rio de Janeiro,RJ
cus_016169,usr_016169,33839,São Paulo,SP
cus_016170,usr_016170,83307,Curitiba,PR
cus_016171,usr_016171,83051,Porto Alegre,RS
cus_016172,usr_016172,76269,São Paulo,SP
cus_016173,usr_016173,27016,Belo Horizonte,MG
cus_016174,usr_016174,52125,Curitiba,PR
cus_016175,usr_016175,16702,Porto Alegre,RS
cus_016176,usr_016176,70606,Vitória,ES
cus_016177,usr_016177,80301,Rio de Janeiro,RJ
cus_016178,usr_016178,30508,Curitiba,PR
cus_016179,usr_016179,30220,São Paulo,SP
cus_016180,usr_016180,27398,Brasília,DF
cus_016181,usr_016181,79764,São Paulo,SP
cus_016182,usr_016182,06563,Salvador,BA
cus_016183,usr_016183,92229,Salvador,BA
cus_016184,usr_016184,03998,Rio de Janeiro,RJ
cus_016185,usr_016185,94164,São Paulo,SP
cus_016186,usr_016186,32293,Salvador,BA
cus_016187,usr_016187,42776,Fortaleza,CE
cus_016188,usr_016188,20525,São Paulo,SP
cus_016189,usr_016189,33960,Porto Alegre,RS
cus_016190,usr_016190,67578,São Paulo,SP
cus_016191,usr_016191,74409,São Paulo,SP
cus_016192,usr_016192,65415,Belo Horizonte,MG
cus_016193,usr_016193,19966,Salvador,BA
cus_016194,usr_016194,41437,Recife,PE
cus_016195,usr_016195,07006,São Paulo,SP
cus_016196,usr_016196,89253,Florianópolis,SC
cus_016197,usr_016197,08274,São Paulo,SP
cus_016198,usr_016198,59518,Rio de Janeiro,RJ
cus_016199,usr_016199,05530,Brasília,DF
cus_016200,usr_016200,99291,Salvador,BA
cus_016201,usr_016201,84497,São Paulo,SP
cus_016202,usr_016202,94451,Porto Alegre,RS
cus_016203,usr_016203,60289,São Paulo,SP
cus_016204,usr_016204,09907,São Paulo,SP
cus_016205,usr_016205,62834,São Paulo,SP
cus_016206,usr_016206,13209,São Paulo,SP
cus_016207,usr_016207,20638,Florianópolis,SC
cus_016208,usr_016208,93901,Porto Alegre,RS
cus_016209,usr_016209,91505,São Paulo,SP
cus_016210,usr_016210,86535,São Paulo,SP
cus_016211,usr_016211,45829,São Paulo,SP
cus_016212,usr_016212,92145,São Paulo,SP
cus_016213,usr_016213,65940,Rio de Janeiro,RJ
cus_016214,usr_016214,51701,Rio de Janeiro,RJ
cus_016215,usr_016215,52251,São Paulo,SP
cus_016216,usr_016216,34412,São Paulo,SP
cus_016217,usr_016217,41183,Salvador,BA
cus_016218,usr_016218,09048,São Paulo,SP
cus_016219,usr_016219,43913,Florianópolis,SC
cus_016220,usr_016220,27510,Rio de Janeiro,RJ
cus_016221,usr_016221,79710,Recife,PE
cus_016222,usr_016222,17568,Porto Alegre,RS
cus_016223,usr_016223,73988,Rio de Janeiro,RJ
cus_016224,usr_016224,44055,Rio de Janeiro,RJ
cus_016225,usr_016225,40015,São Paulo,SP
cus_016226,usr_016226,16913,Fortaleza,CE
cus_016227,usr_016227,26331,São Paulo,SP
cus_016228,usr_016228,01853,Rio de Janeiro,RJ
cus_016229,usr_016229,22414,Salvador,BA
cus_016230,usr_016230,85524,Rio de Janeiro,RJ
cus_016231,usr_016231,24702,Salvador,BA
cus_016232,usr_016232,50338,Belo Horizonte,MG
cus_016233,usr_016233,60542,Rio de Janeiro,RJ
cus_016234,usr_016234,89370,Rio de Janeiro,RJ
cus_016235,usr_016235,40970,Florianópolis,SC
cus_016236,usr_016236,76027,Belo Horizonte,MG
cus_016237,usr_016237,82287,São Paulo,SP
cus_016238,usr_016238,87075,Rio de Janeiro,RJ
cus_016239,usr_016239,24750,São Paulo,SP
cus_016240,usr_016240,35341,Curitiba,PR
cus_016241,usr_016241,35074,Rio de Janeiro,RJ
cus_016242,usr_016242,67103,Rio de Janeiro,RJ
cus_016243,usr_016243,80997,Brasília,DF
cus_016244,usr_016244,02464,Porto Alegre,RS
cus_016245,usr_016245,86859,São Paulo,SP
cus_016246,usr_016246,80518,Rio de Janeiro,RJ
cus_016247,usr_016247,36724,São Paulo,SP
cus_016248,usr_016248,44405,Brasília,DF
cus_016249,usr_016249,69087,Recife,PE
cus_016250,usr_016250,47292,Rio de Janeiro,RJ
cus_016251,usr_016251,36575,Salvador,BA
cus_016252,usr_016252,35932,Porto Alegre,RS
cus_016253,usr_016253,77415,São Paulo,SP
cus_016254,usr_016254,94953,Porto Alegre,RS
cus_016255,usr_016255,36430,São Paulo,SP
cus_016256,usr_016256,37739,Brasília,DF
cus_016257,usr_016257,35017,São Paulo,SP
cus_016258,usr_016258,01971,Florianópolis,SC
cus_016259,usr_016259,69833,São Paulo,SP
cus_016260,usr_016260,83291,Rio de Janeiro,RJ
cus_016261,usr_016261,84397,Porto Alegre,RS
cus_016262,usr_016262,60163,Porto Alegre,RS
cus_016263,usr_016263,34415,Rio de Janeiro,RJ
cus_016264,usr_016264,22699,Fortaleza,CE
cus_016265,usr_016265,14579,São Paulo,SP
cus_016266,usr_016266,60782,São Paulo,SP
cus_016267,usr_016267,71387,São Paulo,SP
cus_016268,usr_016268,17068,São Paulo,SP
cus_016269,usr_016269,09516,Florianópolis,SC
cus_016270,usr_016270,63090,Curitiba,PR
cus_016271,usr_016271,70145,Florianópolis,SC
cus_016272,usr_016272,39242,Curitiba,PR
cus_016273,usr_016273,29246,São Paulo,SP
cus_016274,usr_016274,16383,Recife,PE
cus_016275,usr_016275,95152,Rio de Janeiro,RJ
cus_016276,usr_016276,98875,São Paulo,SP
cus_016277,usr_016277,95945,Porto Alegre,RS
cus_016278,usr_016278,85285,Belo Horizonte,MG
cus_016279,usr_016279,52548,Curitiba,PR
cus_016280,usr_016280,66825,São Paulo,SP
cus_016281,usr_016281,75645,São Paulo,SP
cus_016282,usr_016282,17509,Vitória,ES
cus_016283,usr_016283,73357,São Paulo,SP
cus_016284,usr_016284,91039,Rio de Janeiro,RJ
cus_016285,usr_016285,59080,Rio de Janeiro,RJ
cus_016286,usr_016286,88240,São Paulo,SP
cus_016287,usr_016287,19473,Belo Horizonte,MG
cus_016288,usr_016288,91682,São Paulo,SP
cus_016289,usr_016289,20835,São Paulo,SP
cus_016290,usr_016290,04393,Belo Horizonte,MG
cus_016291,usr_016291,10198,Salvador,BA
cus_016292,usr_016292,33916,São Paulo,SP
cus_016293,usr_016293,38480,São Paulo,SP
cus_016294,usr_016294,13567,Rio de Janeiro,RJ
cus_016295,usr_016295,42246,Goiânia,GO
cus_016296,usr_016296,24688,Belo Horizonte,MG
cus_016297,usr_016297,75159,Goiânia,GO
cus_016298,usr_016298,80123,São Paulo,SP
cus_016299,usr_016299,04409,Goiânia,GO
cus_016300,usr_016300,57025,Rio de Janeiro,RJ
cus_016301,usr_016301,16331,Vitória,ES
cus_016302,usr_016302,52274,São Paulo,SP
cus_016303,usr_016303,32953,Recife,PE
cus_016304,usr_016304,39795,Belo Horizonte,MG
cus_016305,usr_016305,02063,São Paulo,SP
cus_016306,usr_016306,33089,Brasília,DF
cus_016307,usr_016307,98956,São Paulo,SP
cus_016308,usr_016308,97045,Curitiba,PR
cus_016309,usr_016309,45210,São Paulo,SP
cus_016310,usr_016310,60133,Goiânia,GO
cus_016311,usr_016311,10045,São Paulo,SP
cus_016312,usr_016312,80338,São Paulo,SP
cus_016313,usr_016313,59851,Rio de Janeiro,RJ
cus_016314,usr_016314,93128,Rio de Janeiro,RJ
cus_016315,usr_016315,,Florianópolis,SC
cus_016316,usr_016316,17508,Rio de Janeiro,RJ
cus_016317,usr_016317,06388,Rio de Janeiro,RJ
cus_016318,usr_016318,29364,São Paulo,SP
cus_016319,usr_016319,26293,São Paulo,SP
cus_016320,usr_016320,81750,Salvador,BA
cus_016321,usr_016321,31205,Belo Horizonte,MG
cus_016322,usr_016322,55965,Rio de Janeiro,RJ
cus_016323,usr_016323,88694,Porto Alegre,RS
cus_016324,usr_016324,76962,São Paulo,SP
cus_016325,usr_016325,87729,Belo Horizonte,MG
cus_016326,usr_016326,99512,Rio de Janeiro,RJ
cus_016327,usr_016327,59781,São Paulo,SP
cus_016328,usr_016328,84068,Salvador,BA
cus_016329,usr_016329,04017,São Paulo,SP
cus_016330,usr_016330,77095,São Paulo,SP
cus_016331,usr_016331,19368,São Paulo,SP
cus_016332,usr_016332,23927,Salvador,BA
cus_016333,usr_016333,28849,São Paulo,SP
cus_016334,usr_016334,45721,Porto Alegre,RS
cus_016335,usr_016335,64349,São Paulo,SP
cus_016336,usr_016336,76477,Belo Horizonte,MG
cus_016337,usr_016337,63931,Belo Horizonte,MG
cus_016338,usr_016338,19140,São Paulo,SP
cus_016339,usr_016339,20795,Fortaleza,CE
cus_016340,usr_016340,26161,Curitiba,PR
cus_016341,usr_016341,79094,Belo Horizonte,MG
cus_016342,usr_016342,14743,Recife,PE
cus_016343,usr_016343,,Rio de Janeiro,RJ
cus_016344,usr_016344,49175,Porto Alegre,RS
cus_016345,usr_016345,65234,Porto Alegre,RS
cus_016346,usr_016346,74244,Vitória,ES
cus_016347,usr_016347,83322,Vitória,ES
cus_016348,usr_016348,32127,Vitória,ES
cus_016349,usr_016349,05037,São Paulo,SP
cus_016350,usr_016350,90411,São Paulo,SP
cus_016351,usr_016351,56054,Vitória,ES
cus_016352,usr_016352,92847,Belo Horizonte,MG
cus_016353,usr_016353,36940,Salvador,BA
cus_016354,usr_016354,01127,São Paulo,SP
cus_016355,usr_016355,26694,Fortaleza,CE
cus_016356,usr_016356,15119,São Paulo,SP
cus_016357,usr_016357,35873,São Paulo,SP
cus_016358,usr_016358,97880,Belo Horizonte,MG
cus_016359,usr_016359,76749,Porto Alegre,RS
cus_016360,usr_016360,79018,São Paulo,SP
cus_016361,usr_016361,50666,Curitiba,PR
cus_016362,usr_016362,82468,Florianópolis,SC
cus_016363,usr_016363,09711,Salvador,BA
cus_016364,usr_016364,65239,São Paulo,SP
cus_016365,usr_016365,92666,Porto Alegre,RS
cus_016366,usr_016366,49315,Belo Horizonte,MG
cus_016367,usr_016367,84162,Vitória,ES
cus_016368,usr_016368,75713,São Paulo,SP
cus_016369,usr_016369,10768,Vitória,ES
cus_016370,usr_016370,15079,Rio de Janeiro,RJ
cus_016371,usr_016371,87721,Salvador,BA
cus_016372,usr_016372,03365,São Paulo,SP
cus_016373,usr_016373,80752,Porto Alegre,RS
cus_016374,usr_016374,26639,São Paulo,SP
cus_016375,usr_016375,65605,Porto Alegre,RS
cus_016376,usr_016376,77466,São Paulo,SP
cus_016377,usr_016377,49708,Rio de Janeiro,RJ
cus_016378,usr_016378,83668,São Paulo,SP
cus_016379,usr_016379,48030,Vitória,ES
cus_016380,usr_016380,46074,São Paulo,SP
cus_016381,usr_016381,41404,Goiânia,GO
cus_016382,usr_016382,72668,Porto Alegre,RS
cus_016383,usr_016383,91234,Curitiba,PR
cus_016384,usr_016384,40378,Florianópolis,SC
cus_016385,usr_016385,35698,Vitória,ES
cus_016386,usr_016386,92879,Rio de Janeiro,RJ
cus_016387,usr_016387,13749,São Paulo,SP
cus_016388,usr_016388,28566,Curitiba,PR
cus_016389,usr_016389,44647,São Paulo,SP
cus_016390,usr_016390,60043,Recife,PE
cus_016391,usr_016391,38906,Salvador,BA
cus_016392,usr_016392,75153,São Paulo,SP
cus_016393,usr_016393,13864,São Paulo,SP
cus_016394,usr_016394,85403,Porto Alegre,RS
cus_016395,usr_016395,52963,Salvador,BA
cus_016396,usr_016396,58751,Florianópolis,SC
cus_016397,usr_016397,89880,Curitiba,PR
cus_016398,usr_016398,67500,Vitória,ES
cus_016399,usr_016399,67098,Fortaleza,CE
cus_016400,usr_016400,94866,Brasília,DF
cus_016401,usr_016401,25790,São Paulo,SP
cus_016402,usr_016402,02836,Porto Alegre,RS
cus_016403,usr_016403,89722,São Paulo,SP
cus_016404,usr_016404,19733,Porto Alegre,RS
cus_016405,usr_016405,71756,São Paulo,SP
cus_016406,usr_016406,68360,Florianópolis,SC
cus_016407,usr_016407,72346,Salvador,BA
cus_016408,usr_016408,29095,São Paulo,SP
cus_016409,usr_016409,11819,Rio de Janeiro,RJ
cus_016410,usr_016410,73322,São Paulo,SP
cus_016411,usr_016411,85208,Salvador,BA
cus_016412,usr_016412,27902,Curitiba,PR
cus_016413,usr_016413,69223,Curitiba,PR
cus_016414,usr_016414,25755,Rio de Janeiro,RJ
cus_016415,usr_016415,78663,São Paulo,SP
cus_016416,usr_016416,36887,São Paulo,SP
cus_016417,usr_016417,10423,São Paulo,SP
cus_016418,usr_016418,93993,Belo Horizonte,MG
cus_016419,usr_016419,05388,Rio de Janeiro,RJ
cus_016420,usr_016420,68463,São Paulo,SP
cus_016421,usr_016421,87136,Florianópolis,SC
cus_016422,usr_016422,98127,São Paulo,SP
cus_016423,usr_016423,33877,São Paulo,SP
cus_016424,usr_016424,96044,Belo Horizonte,MG
cus_016425,usr_016425,22681,Belo Horizonte,MG
cus_016426,usr_016426,92713,São Paulo,SP
cus_016427,usr_016427,48335,Belo Horizonte,MG
cus_016428,usr_016428,14255,Rio de Janeiro,RJ
cus_016429,usr_016429,94914,Fortaleza,CE
cus_016430,usr_016430,74922,Salvador,BA
cus_016431,usr_016431,08675,Belo Horizonte,MG
cus_016432,usr_016432,16880,Porto Alegre,RS
cus_016433,usr_016433,15138,São Paulo,SP
cus_016434,usr_016434,15507,Rio de Janeiro,RJ
cus_016435,usr_016435,68516,São Paulo,SP
cus_016436,usr_016436,99321,Goiânia,GO
cus_016437,usr_016437,99232,Curitiba,PR
cus_016438,usr_016438,89704,São Paulo,SP
cus_016439,usr_016439,17180,Rio de Janeiro,RJ
cus_016440,usr_016440,94631,Rio de Janeiro,RJ
cus_016441,usr_016441,93103,Belo Horizonte,MG
cus_016442,usr_016442,11094,Florianópolis,SC
cus_016443,usr_016443,29737,São Paulo,SP
cus_016444,usr_016444,56019,Vitória,ES
cus_016445,usr_016445,45205,Rio de Janeiro,RJ
cus_016446,usr_016446,52143,Vitória,ES
cus_016447,usr_016447,25478,Porto Alegre,RS
cus_016448,usr_016448,26186,São Paulo,SP
cus_016449,usr_016449,39460,Rio de Janeiro,RJ
cus_016450,usr_016450,23264,São Paulo,SP
cus_016451,usr_016451,99299,São Paulo,SP
cus_016452,usr_016452,85299,Rio de Janeiro,RJ
cus_016453,usr_016453,68166,São Paulo,SP
cus_016454,usr_016454,75894,Porto Alegre,RS
cus_016455,usr_016455,96698,Salvador,BA
cus_016456,usr_016456,96604,Porto Alegre,RS
cus_016457,usr_016457,85027,Vitória,ES
cus_016458,usr_016458,53068,São Paulo,SP
cus_016459,usr_016459,65465,São Paulo,SP
cus_016460,usr_016460,66788,São Paulo,SP
cus_016461,usr_016461,17031,Rio de Janeiro,RJ
cus_016462,usr_016462,49848,Goiânia,GO
cus_016463,usr_016463,46852,Belo Horizonte,MG
cus_016464,usr_016464,76047,Curitiba,PR
cus_016465,usr_016465,12020,Belo Horizonte,MG
cus_016466,usr_016466,73326,Rio de Janeiro,RJ
cus_016467,usr_016467,49241,São Paulo,SP
cus_016468,usr_016468,33350,São Paulo,SP
cus_016469,usr_016469,13586,Porto Alegre,RS
cus_016470,usr_016470,41040,Rio de Janeiro,RJ
cus_016471,usr_016471,63854,São Paulo,SP
cus_016472,usr_016472,75255,Fortaleza,CE
cus_016473,usr_016473,03948,Belo Horizonte,MG
cus_016474,usr_016474,85351,Recife,PE
cus_016475,usr_016475,51326,Fortaleza,CE
cus_016476,usr_016476,85916,São Paulo,SP
cus_016477,usr_016477,05292,São Paulo,SP
cus_016478,usr_016478,65309,São Paulo,SP
cus_016479,usr_016479,33011,Belo Horizonte,MG
cus_016480,usr_016480,50774,São Paulo,SP
cus_016481,usr_016481,08937,São Paulo,SP
cus_016482,usr_016482,37782,São Paulo,SP
cus_016483,usr_016483,02993,Florianópolis,SC
cus_016484,usr_016484,37921,São Paulo,SP
cus_016485,usr_016485,25237,Rio de Janeiro,RJ
cus_016486,usr_016486,85173,São Paulo,SP
cus_016487,usr_016487,89730,Rio de Janeiro,RJ
cus_016488,usr_016488,45016,São Paulo,SP
cus_016489,usr_016489,97860,Porto Alegre,RS
cus_016490,usr_016490,63161,São Paulo,SP
cus_016491,usr_016491,57023,São Paulo,SP
cus_016492,usr_016492,62129,São Paulo,SP
cus_016493,usr_016493,63001,Rio de Janeiro,RJ
cus_016494,usr_016494,68914,Porto Alegre,RS
cus_016495,usr_016495,47076,Fortaleza,CE
cus_016496,usr_016496,85930,Rio de Janeiro,RJ
cus_016497,usr_016497,28746,Salvador,BA
cus_016498,usr_016498,91569,São Paulo,SP
cus_016499,usr_016499,82600,Rio de Janeiro,RJ
cus_016500,usr_016500,59618,Rio de Janeiro,RJ
cus_016501,usr_016501,75021,Curitiba,PR
cus_016502,usr_016502,06250,Rio de Janeiro,RJ
cus_016503,usr_016503,81734,Rio de Janeiro,RJ
cus_016504,usr_016504,07255,Brasília,DF
cus_016505,usr_016505,84230,Porto Alegre,RS
cus_016506,usr_016506,09657,São Paulo,SP
cus_016507,usr_016507,64384,São Paulo,SP
cus_016508,usr_016508,96973,Florianópolis,SC
cus_016509,usr_016509,92710,São Paulo,SP
cus_016510,usr_016510,30281,Rio de Janeiro,RJ
cus_016511,usr_016511,19127,São Paulo,SP
cus_016512,usr_016512,40916,São Paulo,SP
cus_016513,usr_016513,10749,São Paulo,SP
cus_016514,usr_016514,82455,Rio de Janeiro,RJ
cus_016515,usr_016515,89894,Brasília,DF
cus_016516,usr_016516,77312,São Paulo,SP
cus_016517,usr_016517,15680,Rio de Janeiro,RJ
cus_016518,usr_016518,95055,Porto Alegre,RS
cus_016519,usr_016519,15410,Belo Horizonte,MG
cus_016520,usr_016520,60461,São Paulo,SP
cus_016521,usr_016521,26854,São Paulo,SP
cus_016522,usr_016522,49358,Rio de Janeiro,RJ
cus_016523,usr_016523,02371,Fortaleza,CE
cus_016524,usr_016524,28555,São Paulo,SP
cus_016525,usr_016525,40627,Rio de Janeiro,RJ
cus_016526,usr_016526,95543,São Paulo,SP
cus_016527,usr_016527,98093,Vitória,ES
cus_016528,usr_016528,10068,Belo Horizonte,MG
cus_016529,usr_016529,73276,Florianópolis,SC
cus_016530,usr_016530,69047,Rio de Janeiro,RJ
cus_016531,usr_016531,91926,Porto Alegre,RS
cus_016532,usr_016532,66237,Rio de Janeiro,RJ
cus_016533,usr_016533,37581,Belo Horizonte,MG
cus_016534,usr_016534,64877,São Paulo,SP
cus_016535,usr_016535,79955,Florianópolis,SC
cus_016536,usr_016536,31285,São Paulo,SP
cus_016537,usr_016537,54217,Rio de Janeiro,RJ
cus_016538,usr_016538,38564,Rio de Janeiro,RJ
cus_016539,usr_016539,97288,São Paulo,SP
cus_016540,usr_016540,69685,Rio de Janeiro,RJ
cus_016541,usr_016541,23124,São Paulo,SP
cus_016542,usr_016542,85491,Curitiba,PR
cus_016543,usr_016543,61771,São Paulo,SP
cus_016544,usr_016544,68879,São Paulo,SP
cus_016545,usr_016545,17439,Curitiba,PR
cus_016546,usr_016546,32765,Rio de Janeiro,RJ
cus_016547,usr_016547,84963,Porto Alegre,RS
cus_016548,usr_016548,69153,Belo Horizonte,MG
cus_016549,usr_016549,43872,São Paulo,SP
cus_016550,usr_016550,28999,Brasília,DF
cus_016551,usr_016551,83959,Salvador,BA
cus_016552,usr_016552,79272,Rio de Janeiro,RJ
cus_016553,usr_016553,95880,Rio de Janeiro,RJ
cus_016554,usr_016554,08999,Rio de Janeiro,RJ
cus_016555,usr_016555,08244,Rio de Janeiro,RJ
cus_016556,usr_016556,49926,Florianópolis,SC
cus_016557,usr_016557,03583,São Paulo,SP
cus_016558,usr_016558,35365,São Paulo,SP
cus_016559,usr_016559,47064,São Paulo,SP
cus_016560,usr_016560,25043,Belo Horizonte,MG
cus_016561,usr_016561,51056,Belo Horizonte,MG
cus_016562,usr_016562,07850,Rio de Janeiro,RJ
cus_016563,usr_016563,85637,Rio de Janeiro,RJ
cus_016564,usr_016564,14710,Fortaleza,CE
cus_016565,usr_016565,70702,Rio de Janeiro,RJ
cus_016566,usr_016566,86207,Rio de Janeiro,RJ
cus_016567,usr_016567,99153,Rio de Janeiro,RJ
cus_016568,usr_016568,21244,São Paulo,SP
cus_016569,usr_016569,21175,Belo Horizonte,MG
cus_016570,usr_016570,37071,São Paulo,SP
cus_016571,usr_016571,75820,São Paulo,SP
cus_016572,usr_016572,50281,Rio de Janeiro,RJ
cus_016573,usr_016573,90989,São Paulo,SP
cus_016574,usr_016574,61467,São Paulo,SP
cus_016575,usr_016575,60167,Rio de Janeiro,RJ
cus_016576,usr_016576,50012,Goiânia,GO
cus_016577,usr_016577,22075,São Paulo,SP
cus_016578,usr_016578,45888,Vitória,ES
cus_016579,usr_016579,82543,Rio de Janeiro,RJ
cus_016580,usr_016580,50084,São Paulo,SP
cus_016581,usr_016581,46531,Curitiba,PR
cus_016582,usr_016582,51891,São Paulo,SP
cus_016583,usr_016583,95478,Fortaleza,CE
cus_016584,usr_016584,71911,Salvador,BA
cus_016585,usr_016585,47037,Belo Horizonte,MG
cus_016586,usr_016586,77070,São Paulo,SP
cus_016587,usr_016587,98347,Recife,PE
cus_016588,usr_016588,89789,São Paulo,SP
cus_016589,usr_016589,50190,São Paulo,SP
cus_016590,usr_016590,39990,Rio de Janeiro,RJ
cus_016591,usr_016591,19845,São Paulo,SP
cus_016592,usr_016592,48523,São Paulo,SP
cus_016593,usr_016593,62112,São Paulo,SP
cus_016594,usr_016594,62967,São Paulo,SP
cus_016595,usr_016595,76573,Belo Horizonte,MG
cus_016596,usr_016596,57414,Rio de Janeiro,RJ
cus_016597,usr_016597,36469,Rio de Janeiro,RJ
cus_016598,usr_016598,24348,Porto Alegre,RS
cus_016599,usr_016599,07117,São Paulo,SP
cus_016600,usr_016600,90760,Recife,PE
cus_016601,usr_016601,23068,São Paulo,SP
cus_016602,usr_016602,34265,São Paulo,SP
cus_016603,usr_016603,44578,Porto Alegre,RS
cus_016604,usr_016604,97190,Fortaleza,CE
cus_016605,usr_016605,22547,Rio de Janeiro,RJ
cus_016606,usr_016606,11753,Belo Horizonte,MG
cus_016607,usr_016607,91564,Rio de Janeiro,RJ
cus_016608,usr_016608,70440,Porto Alegre,RS
cus_016609,usr_016609,66884,Rio de Janeiro,RJ
cus_016610,usr_016610,16477,Salvador,BA
cus_016611,usr_016611,05336,São Paulo,SP
cus_016612,usr_016612,77091,Porto Alegre,RS
cus_016613,usr_016613,30166,São Paulo,SP
cus_016614,usr_016614,20391,Rio de Janeiro,RJ
cus_016615,usr_016615,06798,São Paulo,SP
cus_016616,usr_016616,04928,São Paulo,SP
cus_016617,usr_016617,25525,Rio de Janeiro,RJ
cus_016618,usr_016618,80883,São Paulo,SP
cus_016619,usr_016619,05540,Rio de Janeiro,RJ
cus_016620,usr_016620,94442,São Paulo,SP
cus_016621,usr_016621,95891,São Paulo,SP
cus_016622,usr_016622,41762,Curitiba,PR
cus_016623,usr_016623,26740,São Paulo,SP
cus_016624,usr_016624,08299,Porto Alegre,RS
cus_016625,usr_016625,40037,São Paulo,SP
cus_016626,usr_016626,51531,Porto Alegre,RS
cus_016627,usr_016627,05560,Porto Alegre,RS
cus_016628,usr_016628,10549,São Paulo,SP
cus_016629,usr_016629,57002,São Paulo,SP
cus_016630,usr_016630,49069,Porto Alegre,RS
cus_016631,usr_016631,99072,São Paulo,SP
cus_016632,usr_016632,27005,São Paulo,SP
cus_016633,usr_016633,22883,Rio de Janeiro,RJ
cus_016634,usr_016634,05309,Porto Alegre,RS
cus_016635,usr_016635,55205,São Paulo,SP
cus_016636,usr_016636,32151,Salvador,BA
cus_016637,usr_016637,99698,Goiânia,GO
cus_016638,usr_016638,43663,São Paulo,SP
cus_016639,usr_016639,02259,Vitória,ES
cus_016640,usr_016640,47829,São Paulo,SP
cus_016641,usr_016641,78747,Brasília,DF
