return_id,order_id,product_id,return_reason,return_date,return_status
ret_001781,ord_045238,prd_00023,wrong_item,2025-03-27 14:24:02,approved
ret_001782,ord_045267,prd_02286,defective,2025-04-09 20:09:40,approved
ret_001783,ord_045291,prd_00006,wrong_item,2025-04-10 23:56:12,approved
ret_001784,ord_045340,prd_00002,unsatisfied,2025-03-18 08:14:12,approved
ret_001785,ord_045345,prd_00003,delayed_delivery,2025-03-19 09:17:09,rejected
ret_001786,ord_045350,prd_00002,defective,2025-03-31 10:45:21,rejected
ret_001787,ord_045371,prd_02131,defective,2025-03-18 15:01:31,pending
ret_001788,ord_045388,prd_01177,wrong_item,2025-04-11 17:54:30,approved
ret_001789,ord_045422,prd_00134,wrong_item,2025-03-31 23:47:31,approved
ret_001790,ord_045437,prd_00137,defective,2025-04-03 03:57:47,approved
ret_001791,ord_045451,prd_00007,unsatisfied,2025-03-26 08:25:45,approved
ret_001792,ord_045493,prd_01493,unsatisfied,2025-03-23 18:32:52,approved
ret_001793,ord_045498,prd_00002,defective,2025-04-01 18:57:08,approved
ret_001794,ord_045502,prd_00342,wrong_item,2025-03-18 19:33:11,approved
ret_001795,ord_045507,prd_00182,defective,2025-03-20 20:23:21,approved
ret_001796,ord_045542,prd_00842,defective,2025-03-19 07:21:25,approved
ret_001797,ord_045553,prd_00464,wrong_item,2025-04-09 08:29:33,approved
ret_001798,ord_045671,prd_00006,wrong_item,2025-04-04 13:17:21,approved
ret_001799,ord_045672,prd_00452,unsatisfied,2025-03-31 13:17:39,approved
ret_001800,ord_045728,prd_00374,wrong_item,2025-04-05 02:29:15,approved
ret_001801,ord_045795,prd_00022,defective,2025-03-30 17:22:38,rejected
ret_001802,ord_045808,prd_00021,wrong_item,2025-04-01 19:14:19,pending
ret_001803,ord_045839,prd_00002,unsatisfied,2025-04-05 01:58:35,approved
ret_001804,ord_045861,prd_00308,wrong_item,2025-04-02 05:58:33,approved
ret_001805,ord_045881,prd_00534,unsatisfied,2025-04-11 09:32:19,approved
ret_001806,ord_045939,prd_00020,defective,2025-04-01 19:59:17,approved
ret_001807,ord_045956,prd_00016,wrong_item,2025-04-12 23:22:38,approved
ret_001808,ord_045991,prd_00132,defective,2025-04-15 05:29:07,approved
ret_001809,ord_046021,prd_00005,defective,2025-04-11 09:41:17,approved
ret_001810,ord_046031,prd_00040,wrong_item,2025-04-13 11:03:57,approved
ret_001811,ord_046043,prd_00001,unsatisfied,2025-03-26 12:50:43,approved
ret_001812,ord_046067,prd_00957,defective,2025-04-13 15:38:30,approved
ret_001813,ord_046099,prd_00846,defective,2025-04-02 20:26:46,approved
ret_001814,ord_046114,prd_00010,defective,2025-03-26 22:23:53,approved
ret_001815,ord_046130,prd_00060,defective,2025-04-11 00:46:40,rejected
ret_001816,ord_046164,prd_00011,delayed_delivery,2025-04-01 08:00:20,approved
ret_001817,ord_046180,prd_01255,unsatisfied,2025-04-10 10:44:10,approved
ret_001818,ord_046209,prd_00071,unsatisfied,2025-04-09 14:10:01,approved
ret_001819,ord_046223,prd_00024,unsatisfied,2025-04-14 15:58:32,approved
ret_001820,ord_046227,prd_00002,unsatisfied,2025-04-01 16:18:09,approved
ret_001821,ord_046245,prd_00629,unsatisfied,2025-03-25 19:07:16,approved
ret_001822,ord_046317,prd_00016,delayed_delivery,2025-03-27 11:41:18,approved
ret_001823,ord_046357,prd_00052,unsatisfied,2025-04-03 23:29:13,approved
ret_001824,ord_046367,prd_00369,defective,2025-04-19 03:09:12,approved
ret_001825,ord_046377,prd_00002,defective,2025-04-01 05:18:32,approved
ret_001826,ord_046393,prd_00012,unsatisfied,2025-04-07 08:17:50,approved
ret_001827,ord_046418,prd_00334,unsatisfied,2025-03-29 15:03:45,approved
ret_001828,ord_046423,prd_00368,wrong_item,2025-03-26 16:57:53,approved
ret_001829,ord_046424,prd_00001,defective,2025-04-20 17:01:21,rejected
ret_001830,ord_046441,prd_00040,wrong_item,2025-04-09 19:39:48,approved
ret_001831,ord_046460,prd_00078,delayed_delivery,2025-04-06 00:27:38,rejected
ret_001832,ord_046471,prd_00014,unsatisfied,2025-03-30 04:13:55,approved
ret_001833,ord_046486,prd_00016,delayed_delivery,2025-04-01 08:25:47,approved
ret_001834,ord_046504,prd_00066,unsatisfied,2025-03-29 13:31:13,approved
ret_001835,ord_046512,prd_00001,defective,2025-03-29 16:02:40,approved
ret_001836,ord_046547,prd_00983,delayed_delivery,2025-04-09 23:12:47,approved
ret_001837,ord_046604,prd_01141,wrong_item,2025-04-17 16:34:58,approved
ret_001838,ord_046617,prd_00007,wrong_item,2025-04-06 19:56:42,approved
ret_001839,ord_046624,prd_00002,defective,2025-04-05 22:19:40,approved
ret_001840,ord_046661,prd_00002,unsatisfied,2025-04-03 04:30:31,approved
ret_001841,ord_046667,prd_00660,defective,2025-04-02 05:54:36,pending
ret_001842,ord_046677,prd_00005,unsatisfied,2025-03-30 07:57:26,approved
ret_001843,ord_046693,prd_00003,defective,2025-03-31 10:59:55,pending
ret_001844,ord_046694,prd_00129,unsatisfied,2025-03-31 11:07:32,approved
ret_001845,ord_046712,prd_00758,defective,2025-04-20 13:17:38,approved
ret_001846,ord_046717,prd_00029,wrong_item,2025-04-07 14:04:23,approved
ret_001847,ord_046752,prd_00005,defective,2025-04-09 20:45:56,approved
ret_001848,ord_046791,prd_00931,wrong_item,2025-04-01 02:55:48,approved
ret_001849,ord_046797,prd_00409,unsatisfied,2025-04-22 04:47:46,rejected
ret_001850,ord_046823,prd_00596,wrong_item,2025-04-24 08:43:38,approved
ret_001851,ord_046846,prd_00004,unsatisfied,2025-03-31 12:53:46,approved
ret_001852,ord_046869,prd_00001,unsatisfied,2025-04-12 16:48:19,approved
ret_001853,ord_046869,prd_00038,defective,2025-04-08 16:48:19,approved
ret_001854,ord_046882,prd_00001,wrong_item,2025-04-12 20:07:08,approved
ret_001855,ord_046890,prd_00517,defective,2025-04-06 21:06:27,pending
ret_001856,ord_046903,prd_00281,defective,2025-04-18 00:14:25,approved
ret_001857,ord_046907,prd_00005,unsatisfied,2025-03-31 00:55:41,approved
ret_001858,ord_046915,prd_00025,defective,2025-04-01 02:28:15,approved
ret_001859,ord_046953,prd_00188,unsatisfied,2025-04-08 10:05:05,approved
ret_001860,ord_047027,prd_00005,defective,2025-04-17 22:44:36,approved
ret_001861,ord_047082,prd_01518,delayed_delivery,2025-04-15 11:28:27,approved
ret_001862,ord_047084,prd_00001,unsatisfied,2025-04-25 12:04:02,rejected
ret_001863,ord_047086,prd_00007,wrong_item,2025-04-10 12:34:00,approved
ret_001864,ord_047125,prd_00065,wrong_item,2025-04-22 22:08:24,approved
ret_001865,ord_047131,prd_00873,delayed_delivery,2025-04-23 00:16:25,approved
ret_001866,ord_047150,prd_00164,wrong_item,2025-04-24 06:29:41,approved
ret_001867,ord_047196,prd_01118,wrong_item,2025-04-13 20:42:40,approved
ret_001868,ord_047272,prd_01708,delayed_delivery,2025-04-14 16:28:35,approved
ret_001869,ord_047305,prd_00469,delayed_delivery,2025-04-13 01:22:29,approved
ret_001870,ord_047326,prd_00454,wrong_item,2025-04-27 07:35:25,approved
ret_001871,ord_047334,prd_00277,unsatisfied,2025-04-11 09:33:15,approved
ret_001872,ord_047372,prd_00117,unsatisfied,2025-04-09 21:28:42,approved
ret_001873,ord_047385,prd_00309,unsatisfied,2025-04-23 01:11:57,approved
ret_001874,ord_047399,prd_00779,unsatisfied,2025-04-30 04:29:59,rejected
ret_001875,ord_047442,prd_00001,defective,2025-04-21 10:24:01,approved
ret_001876,ord_047453,prd_00001,defective,2025-04-28 11:46:41,approved
ret_001877,ord_047462,prd_00033,wrong_item,2025-04-05 12:52:28,rejected
ret_001878,ord_047555,prd_00028,wrong_item,2025-04-17 08:06:58,approved
ret_001879,ord_047559,prd_00010,unsatisfied,2025-04-17 08:30:12,rejected
ret_001880,ord_047561,prd_00008,defective,2025-04-18 08:45:18,approved
ret_001881,ord_047562,prd_01801,defective,2025-04-29 08:51:42,rejected
ret_001882,ord_047609,prd_01550,unsatisfied,2025-04-29 19:16:30,approved
ret_001883,ord_047626,prd_00021,unsatisfied,2025-04-06 21:51:23,rejected
ret_001884,ord_047633,prd_00384,unsatisfied,2025-05-01 23:07:24,approved
ret_001885,ord_047646,prd_00002,defective,2025-04-29 01:15:00,approved
ret_001886,ord_047654,prd_00040,wrong_item,2025-04-30 02:10:11,approved
ret_001887,ord_047685,prd_00041,wrong_item,2025-04-29 06:50:24,approved
ret_001888,ord_047691,prd_01957,delayed_delivery,2025-04-18 08:24:41,approved
ret_001889,ord_047698,prd_02413,defective,2025-04-14 09:21:56,approved
ret_001890,ord_047811,prd_00057,defective,2025-04-09 08:35:39,approved
ret_001891,ord_047843,prd_01846,defective,2025-04-23 17:22:14,approved
ret_001892,ord_047913,prd_00006,unsatisfied,2025-04-21 11:36:34,approved
ret_001893,ord_047944,prd_00356,unsatisfied,2025-04-22 20:11:32,rejected
ret_001894,ord_047971,prd_00427,wrong_item,2025-04-20 04:19:07,approved
ret_001895,ord_048016,prd_00127,delayed_delivery,2025-05-01 15:26:11,approved
ret_001896,ord_048033,prd_01254,unsatisfied,2025-05-01 19:49:07,approved
ret_001897,ord_048077,prd_00012,wrong_item,2025-04-11 02:57:05,approved
ret_001898,ord_048158,prd_00132,unsatisfied,2025-04-27 20:23:18,approved
ret_001899,ord_048197,prd_00011,unsatisfied,2025-04-18 04:37:37,pending
ret_001900,ord_048198,prd_02452,defective,2025-04-30 04:52:51,rejected
ret_001901,ord_048210,prd_01582,unsatisfied,2025-04-25 06:20:29,rejected
ret_001902,ord_048298,prd_00082,unsatisfied,2025-04-23 20:43:20,approved
ret_001903,ord_048342,prd_00011,unsatisfied,2025-04-18 03:59:27,pending
ret_001904,ord_048439,prd_00001,unsatisfied,2025-04-19 00:42:23,approved
ret_001905,ord_048487,prd_00059,wrong_item,2025-04-24 09:05:16,approved
ret_001906,ord_048499,prd_00006,delayed_delivery,2025-05-09 11:09:37,rejected
ret_001907,ord_048526,prd_00002,defective,2025-04-25 16:11:50,approved
ret_001908,ord_048527,prd_00126,unsatisfied,2025-05-07 16:19:09,rejected
ret_001909,ord_048654,prd_00011,unsatisfied,2025-05-09 18:53:29,approved
ret_001910,ord_048683,prd_00006,unsatisfied,2025-04-24 01:10:30,approved
ret_001911,ord_048713,prd_00492,unsatisfied,2025-04-23 10:55:43,approved
ret_001912,ord_048732,prd_02268,delayed_delivery,2025-04-16 13:45:00,approved
ret_001913,ord_048747,prd_00065,delayed_delivery,2025-04-22 16:50:52,approved
ret_001914,ord_048749,prd_00561,defective,2025-04-18 17:38:42,approved
ret_001915,ord_048772,prd_00002,unsatisfied,2025-04-26 23:22:15,approved
ret_001916,ord_048774,prd_00002,delayed_delivery,2025-05-10 23:44:21,approved
ret_001917,ord_048797,prd_00158,wrong_item,2025-05-12 04:33:27,approved
ret_001918,ord_048811,prd_00001,defective,2025-04-27 08:11:25,approved
ret_001919,ord_048839,prd_00133,defective,2025-05-08 17:27:49,approved
ret_001920,ord_048841,prd_01019,unsatisfied,2025-04-25 19:00:58,approved
ret_001921,ord_048860,prd_01204,defective,2025-04-23 00:13:54,approved
ret_001922,ord_048883,prd_00001,defective,2025-05-02 06:15:44,approved
ret_001923,ord_048883,prd_00007,unsatisfied,2025-04-20 06:15:44,approved
ret_001924,ord_048900,prd_00150,delayed_delivery,2025-04-24 11:41:20,approved
ret_001925,ord_048954,prd_00140,wrong_item,2025-04-30 23:15:00,pending
ret_001926,ord_049045,prd_00011,wrong_item,2025-04-25 11:16:28,approved
ret_001927,ord_049093,prd_00001,delayed_delivery,2025-05-03 21:00:32,approved
ret_001928,ord_049128,prd_00556,defective,2025-05-08 02:44:38,approved
ret_001929,ord_049134,prd_00001,defective,2025-05-04 03:26:58,approved
ret_001930,ord_049189,prd_00718,defective,2025-04-28 13:37:01,approved
ret_001931,ord_049209,prd_01603,unsatisfied,2025-05-07 16:16:52,approved
ret_001932,ord_049209,prd_00001,defective,2025-04-22 16:16:52,approved
ret_001933,ord_049273,prd_00074,wrong_item,2025-04-27 02:20:27,approved
ret_001934,ord_049348,prd_00050,delayed_delivery,2025-04-30 16:01:54,approved
ret_001935,ord_049355,prd_00500,defective,2025-05-06 17:11:27,pending
ret_001936,ord_049357,prd_00233,unsatisfied,2025-05-15 17:52:24,approved
ret_001937,ord_049393,prd_00898,defective,2025-05-11 01:16:17,approved
ret_001938,ord_049444,prd_00010,unsatisfied,2025-04-29 12:43:20,rejected
ret_001939,ord_049451,prd_00002,unsatisfied,2025-04-29 14:05:26,approved
ret_001940,ord_049455,prd_00382,defective,2025-05-17 16:18:17,approved
ret_001941,ord_049487,prd_00011,wrong_item,2025-05-07 00:52:53,rejected
ret_001942,ord_049490,prd_00854,defective,2025-04-24 01:39:24,pending
ret_001943,ord_049497,prd_00482,unsatisfied,2025-04-25 03:52:27,approved
ret_001944,ord_049553,prd_00022,unsatisfied,2025-04-24 16:16:39,approved
ret_001945,ord_049592,prd_00143,wrong_item,2025-05-11 00:29:50,approved
ret_001946,ord_049635,prd_00001,defective,2025-05-09 10:13:24,approved
ret_001947,ord_049669,prd_00005,unsatisfied,2025-05-06 17:37:37,approved
ret_001948,ord_049675,prd_00304,unsatisfied,2025-04-24 19:50:46,approved
ret_001949,ord_049679,prd_00072,delayed_delivery,2025-04-30 20:46:58,approved
ret_001950,ord_049712,prd_00482,delayed_delivery,2025-04-29 04:47:55,approved
ret_001951,ord_049765,prd_00004,wrong_item,2025-05-19 22:08:40,approved
ret_001952,ord_049810,prd_00180,defective,2025-05-20 04:54:32,approved
ret_001953,ord_049845,prd_02029,defective,2025-04-30 12:03:40,approved
ret_001954,ord_049857,prd_01791,wrong_item,2025-04-29 14:54:31,approved
ret_001955,ord_049865,prd_00632,wrong_item,2025-04-27 16:17:57,approved
ret_001956,ord_049872,prd_00758,wrong_item,2025-05-14 17:14:09,approved
ret_001957,ord_049941,prd_00189,unsatisfied,2025-05-21 01:58:57,approved
ret_001958,ord_050012,prd_00030,delayed_delivery,2025-05-05 12:44:26,pending
ret_001959,ord_050013,prd_01495,defective,2025-05-19 12:50:46,approved
ret_001960,ord_050039,prd_00001,delayed_delivery,2025-05-08 14:50:59,approved
ret_001961,ord_050071,prd_00089,defective,2025-04-29 20:50:27,approved
ret_001962,ord_050123,prd_00086,wrong_item,2025-05-06 07:47:20,approved
ret_001963,ord_050143,prd_01740,defective,2025-05-09 11:44:53,approved
ret_001964,ord_050154,prd_01381,unsatisfied,2025-05-06 13:10:19,approved
ret_001965,ord_050171,prd_01747,defective,2025-05-05 16:32:47,approved
ret_001966,ord_050179,prd_00489,wrong_item,2025-05-19 17:36:25,approved
ret_001967,ord_050203,prd_00251,unsatisfied,2025-05-13 21:19:30,approved
ret_001968,ord_050242,prd_00818,wrong_item,2025-05-05 06:54:13,approved
ret_001969,ord_050269,prd_00005,delayed_delivery,2025-05-14 11:39:12,approved
ret_001970,ord_050278,prd_00005,wrong_item,2025-05-19 13:07:02,approved
ret_001971,ord_050305,prd_00062,delayed_delivery,2025-05-22 18:14:15,approved
ret_001972,ord_050316,prd_00469,defective,2025-05-10 21:08:10,rejected
ret_001973,ord_050323,prd_00147,defective,2025-04-30 22:49:06,approved
ret_001974,ord_050340,prd_00001,wrong_item,2025-05-20 03:11:33,approved
ret_001975,ord_050351,prd_00006,defective,2025-05-16 05:42:39,approved
ret_001976,ord_050438,prd_00002,defective,2025-05-21 01:26:17,approved
ret_001977,ord_050439,prd_00002,unsatisfied,2025-05-24 02:31:42,approved
ret_001978,ord_050521,prd_00001,unsatisfied,2025-05-01 20:48:07,approved
ret_001979,ord_050522,prd_00420,unsatisfied,2025-05-21 20:50:40,pending
ret_001980,ord_050534,prd_00049,defective,2025-05-11 23:12:49,approved
ret_001981,ord_050545,prd_00456,defective,2025-05-16 01:43:32,approved
ret_001982,ord_050608,prd_00017,unsatisfied,2025-05-12 18:53:04,approved
ret_001983,ord_050615,prd_00002,wrong_item,2025-05-21 21:00:52,approved
ret_001984,ord_050628,prd_00001,defective,2025-05-26 23:02:01,approved
ret_001985,ord_050685,prd_00002,delayed_delivery,2025-05-17 07:13:38,approved
ret_001986,ord_050691,prd_01954,defective,2025-05-24 09:13:20,approved
ret_001987,ord_050706,prd_00004,defective,2025-05-27 12:31:24,pending
ret_001988,ord_050744,prd_01147,unsatisfied,2025-05-13 18:57:38,approved
ret_001989,ord_050746,prd_00161,wrong_item,2025-05-27 19:08:34,approved
ret_001990,ord_050815,prd_00343,wrong_item,2025-05-14 08:56:10,approved
ret_001991,ord_050869,prd_00569,defective,2025-05-27 18:55:05,pending
ret_001992,ord_050887,prd_01320,unsatisfied,2025-05-16 22:15:58,approved
ret_001993,ord_050906,prd_00045,wrong_item,2025-05-09 00:44:24,approved
ret_001994,ord_050932,prd_00327,defective,2025-05-11 05:38:11,approved
ret_001995,ord_050954,prd_00253,unsatisfied,2025-05-15 09:04:25,approved
ret_001996,ord_050973,prd_00247,unsatisfied,2025-05-26 11:31:01,approved
ret_001997,ord_050990,prd_00110,defective,2025-05-29 14:56:19,approved
ret_001998,ord_051052,prd_00007,defective,2025-05-29 01:31:34,approved
ret_001999,ord_051083,prd_00396,defective,2025-05-21 07:55:27,approved
ret_002000,ord_051099,prd_00059,defective,2025-05-23 10:51:03,approved
ret_002001,ord_051125,prd_00015,unsatisfied,2025-05-30 17:13:30,rejected
ret_002002,ord_051148,prd_00018,delayed_delivery,2025-05-22 22:00:30,pending
ret_002003,ord_051164,prd_00002,wrong_item,2025-05-13 01:44:28,approved
ret_002004,ord_051175,prd_00150,defective,2025-05-14 03:46:57,approved
ret_002005,ord_051192,prd_01250,delayed_delivery,2025-05-26 07:32:31,approved
ret_002006,ord_051223,prd_00007,unsatisfied,2025-05-30 15:05:18,approved
ret_002007,ord_051245,prd_00002,defective,2025-05-11 20:39:06,approved
ret_002008,ord_051260,prd_00006,wrong_item,2025-05-26 22:44:59,approved
ret_002009,ord_051278,prd_01189,unsatisfied,2025-05-22 03:55:38,approved
ret_002010,ord_051304,prd_00052,unsatisfied,2025-05-19 11:55:55,approved
ret_002011,ord_051310,prd_00738,wrong_item,2025-05-16 13:30:50,approved
ret_002012,ord_051324,prd_02347,unsatisfied,2025-05-27 17:58:49,rejected
ret_002013,ord_051356,prd_00164,defective,2025-05-19 05:04:59,approved
ret_002014,ord_051365,prd_01694,unsatisfied,2025-05-21 07:25:50,approved
ret_002015,ord_051382,prd_00001,wrong_item,2025-05-31 11:26:05,approved
ret_002016,ord_051405,prd_02373,defective,2025-06-02 17:42:06,approved
ret_002017,ord_051421,prd_00002,defective,2025-05-10 22:14:24,approved
ret_002018,ord_051428,prd_01584,wrong_item,2025-05-28 22:54:10,approved
ret_002019,ord_051462,prd_00001,wrong_item,2025-05-30 04:38:25,rejected
ret_002020,ord_051486,prd_00018,defective,2025-05-23 09:04:36,approved
ret_002021,ord_051522,prd_00078,unsatisfied,2025-05-31 14:37:40,approved
ret_002022,ord_051565,prd_00073,defective,2025-06-04 21:28:09,approved
ret_002023,ord_051577,prd_00014,unsatisfied,2025-05-15 00:06:12,approved
ret_002024,ord_051587,prd_00087,wrong_item,2025-05-15 02:16:55,approved
ret_002025,ord_051590,prd_01031,unsatisfied,2025-05-16 03:01:46,pending
ret_002026,ord_051623,prd_02204,defective,2025-05-16 08:47:55,approved
ret_002027,ord_051640,prd_00001,wrong_item,2025-05-14 11:10:43,approved
ret_002028,ord_051648,prd_00453,wrong_item,2025-05-15 12:35:18,approved
ret_002029,ord_051673,prd_00839,unsatisfied,2025-05-28 17:23:37,approved
ret_002030,ord_051690,prd_00210,unsatisfied,2025-05-21 19:41:41,pending
ret_002031,ord_051757,prd_00152,defective,2025-05-18 07:47:51,approved
ret_002032,ord_051767,prd_00010,wrong_item,2025-06-03 12:22:51,approved
ret_002033,ord_051844,prd_00013,defective,2025-06-01 03:09:12,approved
ret_002034,ord_051866,prd_00483,unsatisfied,2025-05-20 09:11:21,approved
ret_002035,ord_051871,prd_00249,unsatisfied,2025-06-06 10:44:25,approved
ret_002036,ord_051897,prd_00064,wrong_item,2025-05-14 17:38:29,rejected
ret_002037,ord_051993,prd_00002,unsatisfied,2025-06-06 21:41:55,approved
ret_002038,ord_052006,prd_00017,defective,2025-05-15 23:55:34,approved
ret_002039,ord_052103,prd_00503,wrong_item,2025-05-26 21:45:16,approved
ret_002040,ord_052134,prd_01573,defective,2025-06-01 06:39:42,pending
ret_002041,ord_052149,prd_00011,unsatisfied,2025-06-02 10:29:16,approved
ret_002042,ord_052150,prd_00001,defective,2025-06-08 10:42:38,approved
ret_002043,ord_052156,prd_00010,defective,2025-05-23 12:49:25,approved
ret_002044,ord_052167,prd_00482,wrong_item,2025-05-16 14:02:25,approved
ret_002045,ord_052174,prd_01778,wrong_item,2025-05-28 15:14:52,pending
ret_002046,ord_052208,prd_00760,unsatisfied,2025-06-07 23:35:49,approved
ret_002047,ord_052254,prd_00024,wrong_item,2025-06-06 07:08:52,pending
ret_002048,ord_052321,prd_00001,unsatisfied,2025-05-20 19:12:31,approved
ret_002049,ord_052377,prd_00055,unsatisfied,2025-06-10 05:17:56,rejected
ret_002050,ord_052416,prd_00007,delayed_delivery,2025-06-09 12:53:36,approved
ret_002051,ord_052416,prd_02198,wrong_item,2025-05-18 12:53:36,approved
ret_002052,ord_052435,prd_01151,defective,2025-06-03 14:50:56,approved
ret_002053,ord_052487,prd_00721,unsatisfied,2025-05-29 00:48:38,approved
ret_002054,ord_052489,prd_00001,delayed_delivery,2025-06-10 01:01:19,approved
ret_002055,ord_052526,prd_00315,defective,2025-06-05 07:17:18,pending
ret_002056,ord_052527,prd_02445,delayed_delivery,2025-06-08 07:32:46,approved
ret_002057,ord_052574,prd_00002,defective,2025-06-01 16:38:16,approved
ret_002058,ord_052617,prd_00003,wrong_item,2025-06-02 00:00:51,approved
ret_002059,ord_052674,prd_00461,unsatisfied,2025-05-29 16:29:08,approved
ret_002060,ord_052719,prd_00008,unsatisfied,2025-06-09 03:16:52,approved
ret_002061,ord_052801,prd_00081,wrong_item,2025-05-31 02:37:13,approved
ret_002062,ord_052822,prd_00001,defective,2025-06-07 07:43:21,approved
ret_002063,ord_052823,prd_01538,defective,2025-05-26 07:44:06,approved
ret_002064,ord_052828,prd_00007,defective,2025-06-07 09:06:08,approved
ret_002065,ord_052829,prd_00959,delayed_delivery,2025-06-09 09:12:50,approved
ret_002066,ord_052842,prd_01225,unsatisfied,2025-06-01 12:26:44,approved
ret_002067,ord_052862,prd_00022,unsatisfied,2025-05-27 17:26:15,approved
ret_002068,ord_052875,prd_00153,unsatisfied,2025-05-25 19:56:51,approved
ret_002069,ord_052881,prd_00416,wrong_item,2025-05-29 21:43:19,approved
ret_002070,ord_052890,prd_01459,defective,2025-06-12 23:17:49,approved
ret_002071,ord_052897,prd_00005,defective,2025-05-29 00:07:31,approved
ret_002072,ord_052899,prd_00383,unsatisfied,2025-06-06 00:39:35,approved
ret_002073,ord_052904,prd_00095,defective,2025-05-28 02:26:31,approved
ret_002074,ord_052922,prd_00042,defective,2025-05-26 06:08:40,approved
ret_002075,ord_052923,prd_00430,wrong_item,2025-06-04 06:30:50,pending
ret_002076,ord_052939,prd_00007,defective,2025-06-14 10:12:51,approved
ret_002077,ord_052958,prd_00004,defective,2025-06-12 17:23:08,approved
ret_002078,ord_053026,prd_00127,wrong_item,2025-05-29 08:51:58,approved
ret_002079,ord_053026,prd_00279,defective,2025-06-08 08:51:58,pending
ret_002080,ord_053050,prd_00002,defective,2025-06-10 13:50:07,rejected
ret_002081,ord_053069,prd_00033,unsatisfied,2025-06-03 17:09:56,approved
ret_002082,ord_053077,prd_01130,unsatisfied,2025-06-13 18:41:05,rejected
ret_002083,ord_053083,prd_00858,defective,2025-06-05 19:22:42,approved
ret_002084,ord_053105,prd_00029,unsatisfied,2025-06-03 23:56:55,approved
ret_002085,ord_053108,prd_00144,defective,2025-05-30 00:19:06,approved
ret_002086,ord_053121,prd_00001,wrong_item,2025-06-11 02:07:56,approved
ret_002087,ord_053132,prd_00037,wrong_item,2025-06-06 03:24:34,approved
ret_002088,ord_053161,prd_00014,wrong_item,2025-06-02 09:49:11,approved
ret_002089,ord_053219,prd_00038,unsatisfied,2025-05-29 20:47:47,approved
ret_002090,ord_053226,prd_00453,defective,2025-06-09 21:58:14,approved
ret_002091,ord_053255,prd_00009,unsatisfied,2025-06-11 04:17:28,approved
ret_002092,ord_053260,prd_00001,defective,2025-05-26 05:27:35,approved
ret_002093,ord_053268,prd_00178,wrong_item,2025-06-19 06:47:40,rejected
ret_002094,ord_053319,prd_00002,defective,2025-06-06 13:08:41,approved
ret_002095,ord_053334,prd_00002,unsatisfied,2025-05-31 17:18:10,approved
ret_002096,ord_053361,prd_00143,defective,2025-06-18 20:58:36,approved
ret_002097,ord_053365,prd_00006,unsatisfied,2025-06-17 21:33:27,approved
ret_002098,ord_053393,prd_01166,wrong_item,2025-05-28 02:48:28,approved
ret_002099,ord_053435,prd_00089,defective,2025-05-30 15:25:11,approved
ret_002100,ord_053446,prd_00006,wrong_item,2025-06-14 18:44:13,approved
ret_002101,ord_053451,prd_00209,defective,2025-05-31 19:26:13,approved
ret_002102,ord_053499,prd_00011,delayed_delivery,2025-06-11 06:23:36,approved
ret_002103,ord_053534,prd_00291,wrong_item,2025-06-02 11:51:52,approved
ret_002104,ord_053562,prd_00480,unsatisfied,2025-05-30 18:50:59,approved
ret_002105,ord_053568,prd_01322,unsatisfied,2025-06-04 21:57:35,approved
ret_002106,ord_053573,prd_00012,defective,2025-06-13 22:27:29,approved
ret_002107,ord_053582,prd_00002,wrong_item,2025-06-12 00:35:30,approved
ret_002108,ord_053606,prd_00021,defective,2025-05-29 05:35:23,approved
ret_002109,ord_053611,prd_00003,defective,2025-06-22 06:35:28,approved
ret_002110,ord_053611,prd_00006,unsatisfied,2025-06-01 06:35:28,approved
ret_002111,ord_053678,prd_01795,unsatisfied,2025-05-31 19:43:02,approved
ret_002112,ord_053689,prd_00002,defective,2025-06-14 21:22:44,approved
ret_002113,ord_053710,prd_00011,unsatisfied,2025-06-12 03:15:50,approved
ret_002114,ord_053751,prd_00287,unsatisfied,2025-06-03 10:49:14,approved
ret_002115,ord_053786,prd_00058,unsatisfied,2025-06-20 21:06:31,approved
ret_002116,ord_053795,prd_00010,defective,2025-06-19 22:10:59,approved
ret_002117,ord_053843,prd_00013,wrong_item,2025-06-14 08:27:30,approved
ret_002118,ord_053854,prd_00760,delayed_delivery,2025-06-12 10:50:02,approved
ret_002119,ord_053864,prd_00001,defective,2025-06-01 12:20:32,approved
ret_002120,ord_053866,prd_01328,wrong_item,2025-06-06 12:38:36,rejected
ret_002121,ord_053868,prd_00101,wrong_item,2025-06-25 12:59:46,approved
ret_002122,ord_053871,prd_02315,delayed_delivery,2025-06-03 13:29:27,rejected
ret_002123,ord_053873,prd_00005,defective,2025-06-07 14:06:45,rejected
ret_002124,ord_053876,prd_01798,defective,2025-06-23 14:21:56,approved
ret_002125,ord_053876,prd_02172,delayed_delivery,2025-06-06 14:21:56,approved
ret_002126,ord_053889,prd_00073,unsatisfied,2025-06-02 16:32:40,approved
ret_002127,ord_053927,prd_00001,defective,2025-06-05 23:30:22,approved
ret_002128,ord_053999,prd_00071,defective,2025-06-02 09:53:49,approved
ret_002129,ord_054035,prd_01506,delayed_delivery,2025-06-18 16:19:17,approved
ret_002130,ord_054072,prd_00388,unsatisfied,2025-06-24 23:28:58,approved
ret_002131,ord_054111,prd_00064,wrong_item,2025-06-22 05:51:03,approved
ret_002132,ord_054120,prd_00018,wrong_item,2025-06-26 06:37:31,approved
ret_002133,ord_054128,prd_00051,defective,2025-06-24 07:36:52,approved
