product_id,revenue,cumulative_revenue,cumulative_pct,class
prd_00793,2309.58,37124424.38,96.84,C
prd_00506,2305.31,37126729.69,96.85,C
prd_00923,2304.28,37129033.97,96.86,C
prd_01619,2295.84,37131329.81,96.86,C
prd_00732,2295.4,37133625.21,96.87,C
prd_00601,2292.3,37135917.51,96.87,C
prd_01855,2288.88,37138206.39,96.88,C
prd_00349,2285.56,37140491.95,96.88,C
prd_01029,2281.54,37142773.49,96.89,C
prd_00510,2281.03,37145054.52,96.9,C
prd_00336,2276.01,37147330.53,96.9,C
prd_01381,2275.94,37149606.47,96.91,C
prd_02495,2271.01,37151877.48,96.91,C
prd_00872,2263.2,37154140.68,96.92,C
prd_00302,2257.92,37156398.6,96.93,C
prd_02103,2248.47,37158647.07,96.93,C
prd_01881,2243.05,37160890.12,96.94,C
prd_00987,2240.16,37163130.28,96.94,C
prd_00626,2229.36,37165359.64,96.95,C
prd_01913,2227.8,37167587.44,96.96,C
prd_01147,2218.28,37169805.72,96.96,C
prd_00314,2217.12,37172022.84,96.97,C
prd_02020,2216.68,37174239.52,96.97,C
prd_00388,2214.83,37176454.35,96.98,C
prd_01239,2214.64,37178668.99,96.98,C
prd_01878,2203.74,37180872.73,96.99,C
prd_01579,2202.37,37183075.1,97.0,C
prd_01032,2201.73,37185276.83,97.0,C
prd_00373,2197.99,37187474.82,97.01,C
prd_02436,2197.16,37189671.98,97.01,C
prd_01217,2195.68,37191867.66,97.02,C
prd_01369,2192.42,37194060.08,97.02,C
prd_00727,2187.76,37196247.84,97.03,C
prd_01788,2187.38,37198435.22,97.04,C
prd_01110,2185.93,37200621.15,97.04,C
prd_01183,2179.74,37202800.89,97.05,C
prd_02433,2174.03,37204974.92,97.05,C
prd_02308,2171.56,37207146.48,97.06,C
prd_01392,2165.25,37209311.73,97.06,C
prd_01490,2158.51,37211470.24,97.07,C
prd_01440,2157.1,37213627.34,97.08,C
prd_00902,2156.09,37215783.43,97.08,C
prd_01275,2155.4,37217938.83,97.09,C
prd_01450,2154.22,37220093.05,97.09,C
prd_00445,2154.04,37222247.09,97.1,C
prd_01037,2151.77,37224398.86,97.1,C
prd_00642,2143.48,37226542.34,97.11,C
prd_02342,2138.23,37228680.57,97.12,C
prd_00772,2137.86,37230818.43,97.12,C
prd_00729,2134.95,37232953.38,97.13,C
prd_01402,2131.24,37235084.62,97.13,C
prd_01131,2124.76,37237209.38,97.14,C
prd_02426,2123.97,37239333.35,97.14,C
prd_01652,2121.46,37241454.81,97.15,C
prd_01364,2113.62,37243568.43,97.15,C
prd_01179,2112.14,37245680.57,97.16,C
prd_00126,2109.73,37247790.3,97.16,C
prd_01477,2108.32,37249898.62,97.17,C
prd_00917,2108.02,37252006.64,97.18,C
prd_00832,2105.01,37254111.65,97.18,C
prd_01487,2104.68,37256216.33,97.19,C
prd_02080,2098.59,37258314.92,97.19,C
prd_00709,2098.53,37260413.45,97.2,C
prd_01676,2097.7,37262511.15,97.2,C
prd_00903,2097.54,37264608.69,97.21,C
prd_01342,2088.76,37266697.45,97.21,C
prd_00748,2085.59,37268783.04,97.22,C
prd_02383,2077.49,37270860.53,97.23,C
prd_00479,2075.99,37272936.52,97.23,C
prd_00679,2075.38,37275011.9,97.24,C
prd_02310,2075.15,37277087.05,97.24,C
prd_01745,2072.64,37279159.69,97.25,C
prd_01026,2069.56,37281229.25,97.25,C
prd_00489,2055.06,37283284.31,97.26,C
prd_00776,2052.65,37285336.96,97.26,C
prd_01898,2049.22,37287386.18,97.27,C
prd_01764,2047.18,37289433.36,97.27,C
prd_01394,2045.16,37291478.52,97.28,C
prd_01867,2037.83,37293516.35,97.28,C
prd_00312,2037.77,37295554.12,97.29,C
prd_01393,2035.45,37297589.57,97.29,C
prd_00726,2033.36,37299622.93,97.3,C
prd_01494,2030.62,37301653.55,97.31,C
prd_01155,2030.57,37303684.12,97.31,C
prd_01725,2029.15,37305713.27,97.32,C
prd_00763,2027.95,37307741.22,97.32,C
prd_01338,2027.09,37309768.31,97.33,C
prd_00764,2023.37,37311791.68,97.33,C
prd_02319,2019.74,37313811.42,97.34,C
prd_00810,2019.4,37315830.82,97.34,C
prd_00920,2018.09,37317848.91,97.35,C
prd_01853,2011.95,37319860.86,97.35,C
prd_01018,2009.82,37321870.68,97.36,C
prd_01801,2008.81,37323879.49,97.36,C
prd_00760,2008.44,37325887.93,97.37,C
prd_00505,2002.85,37327890.78,97.37,C
prd_00113,1992.78,37329883.56,97.38,C
prd_01944,1989.2,37331872.76,97.38,C
prd_00356,1987.61,37333860.37,97.39,C
prd_01825,1985.48,37335845.85,97.39,C
prd_01304,1976.95,37337822.8,97.4,C
prd_00448,1976.79,37339799.59,97.4,C
prd_00221,1972.26,37341771.85,97.41,C
prd_01629,1967.85,37343739.7,97.42,C
prd_01042,1965.1,37345704.8,97.42,C
prd_02176,1964.09,37347668.89,97.43,C
prd_00334,1963.81,37349632.7,97.43,C
prd_00492,1958.28,37351590.98,97.44,C
prd_00959,1957.04,37353548.02,97.44,C
prd_01739,1956.83,37355504.85,97.45,C
prd_00861,1953.76,37357458.61,97.45,C
prd_01194,1946.72,37359405.33,97.46,C
prd_02144,1937.83,37361343.16,97.46,C
prd_00536,1928.41,37363271.57,97.47,C
prd_01879,1925.44,37365197.01,97.47,C
prd_02030,1914.98,37367111.99,97.48,C
prd_01352,1909.44,37369021.43,97.48,C
prd_00660,1908.99,37370930.42,97.49,C
prd_02414,1907.49,37372837.91,97.49,C
prd_00579,1906.17,37374744.08,97.5,C
prd_00631,1903.84,37376647.92,97.5,C
prd_01945,1903.3,37378551.22,97.51,C
prd_01868,1901.14,37380452.36,97.51,C
prd_02262,1901.1,37382353.46,97.52,C
prd_00316,1898.16,37384251.62,97.52,C
prd_00812,1892.06,37386143.68,97.53,C
prd_01756,1891.83,37388035.51,97.53,C
prd_02398,1890.45,37389925.96,97.54,C
prd_01286,1888.14,37391814.1,97.54,C
prd_01812,1884.73,37393698.83,97.55,C
prd_01176,1872.95,37395571.78,97.55,C
prd_00937,1869.84,37397441.62,97.56,C
prd_00620,1860.48,37399302.1,97.56,C
prd_01416,1857.68,37401159.78,97.56,C
prd_01447,1855.04,37403014.82,97.57,C
prd_00736,1853.91,37404868.73,97.57,C
prd_01329,1850.34,37406719.07,97.58,C
prd_01011,1848.51,37408567.58,97.58,C
prd_01654,1848.4,37410415.98,97.59,C
prd_01643,1848.07,37412264.05,97.59,C
prd_01112,1847.36,37414111.41,97.6,C
prd_00693,1847.26,37415958.67,97.6,C
prd_01827,1846.81,37417805.48,97.61,C
prd_00503,1843.38,37419648.86,97.61,C
prd_00558,1841.56,37421490.42,97.62,C
prd_02340,1838.25,37423328.67,97.62,C
prd_02346,1830.12,37425158.79,97.63,C
prd_00747,1828.63,37426987.42,97.63,C
prd_00397,1826.88,37428814.3,97.64,C
prd_00916,1826.51,37430640.81,97.64,C
prd_02230,1826.12,37432466.93,97.65,C
prd_01479,1822.1,37434289.03,97.65,C
prd_00948,1821.9,37436110.93,97.66,C
prd_00608,1819.68,37437930.61,97.66,C
prd_00390,1818.16,37439748.77,97.67,C
prd_01273,1817.5,37441566.27,97.67,C
prd_02007,1815.24,37443381.51,97.68,C
prd_00848,1809.21,37445190.72,97.68,C
prd_00838,1807.12,37446997.84,97.68,C
prd_01121,1801.98,37448799.82,97.69,C
prd_01116,1799.77,37450599.59,97.69,C
prd_00802,1798.32,37452397.91,97.7,C
prd_00233,1786.52,37454184.43,97.7,C
prd_01409,1782.87,37455967.3,97.71,C
prd_01605,1782.63,37457749.93,97.71,C
prd_01009,1780.13,37459530.06,97.72,C
prd_01981,1778.31,37461308.37,97.72,C
prd_01553,1774.98,37463083.35,97.73,C
prd_00450,1774.38,37464857.73,97.73,C
prd_00102,1768.23,37466625.96,97.74,C
prd_00873,1767.0,37468392.96,97.74,C
prd_01519,1761.99,37470154.95,97.74,C
prd_02337,1756.96,37471911.91,97.75,C
prd_00472,1753.5,37473665.41,97.75,C
prd_00869,1749.9,37475415.31,97.76,C
prd_00376,1748.81,37477164.12,97.76,C
prd_00851,1748.78,37478912.9,97.77,C
prd_01942,1748.28,37480661.18,97.77,C
prd_02120,1745.67,37482406.85,97.78,C
prd_00463,1744.31,37484151.16,97.78,C
prd_02323,1741.07,37485892.23,97.79,C
prd_02382,1739.52,37487631.75,97.79,C
prd_01255,1739.09,37489370.84,97.8,C
prd_00399,1733.18,37491104.02,97.8,C
prd_00363,1728.37,37492832.39,97.8,C
prd_02073,1727.59,37494559.98,97.81,C
prd_01457,1718.38,37496278.36,97.81,C
prd_01567,1716.44,37497994.8,97.82,C
prd_01140,1715.94,37499710.74,97.82,C
prd_01109,1713.18,37501423.92,97.83,C
prd_01702,1705.13,37503129.05,97.83,C
prd_00573,1704.22,37504833.27,97.84,C
prd_02135,1702.45,37506535.72,97.84,C
prd_00341,1698.85,37508234.57,97.84,C
prd_00129,1696.6,37509931.17,97.85,C
prd_02198,1692.42,37511623.59,97.85,C
prd_02350,1691.35,37513314.94,97.86,C
prd_00470,1687.75,37515002.69,97.86,C
prd_00552,1686.06,37516688.75,97.87,C
prd_00438,1682.31,37518371.06,97.87,C
prd_02252,1674.38,37520045.44,97.88,C
prd_00147,1674.03,37521719.47,97.88,C
prd_00669,1672.21,37523391.68,97.88,C
prd_01210,1672.07,37525063.75,97.89,C
prd_00983,1671.06,37526734.81,97.89,C
prd_01316,1662.24,37528397.05,97.9,C
prd_00991,1659.51,37530056.56,97.9,C
prd_00627,1656.63,37531713.19,97.91,C
prd_00519,1653.69,37533366.88,97.91,C
prd_00825,1651.34,37535018.22,97.91,C
prd_00442,1650.73,37536668.95,97.92,C
prd_01846,1648.53,37538317.48,97.92,C
prd_02037,1646.4,37539963.88,97.93,C
prd_01195,1645.87,37541609.75,97.93,C
prd_00819,1645.07,37543254.82,97.94,C
prd_00425,1643.18,37544898.0,97.94,C
prd_00281,1640.34,37546538.34,97.94,C
prd_02217,1638.51,37548176.85,97.95,C
prd_01385,1637.35,37549814.2,97.95,C
prd_02366,1636.24,37551450.44,97.96,C
prd_00407,1635.59,37553086.03,97.96,C
prd_01219,1632.25,37554718.28,97.97,C
prd_01039,1632.07,37556350.35,97.97,C
prd_00862,1627.23,37557977.58,97.97,C
prd_00952,1627.15,37559604.73,97.98,C
prd_00808,1619.45,37561224.18,97.98,C
prd_02241,1610.56,37562834.74,97.99,C
prd_01216,1607.1,37564441.84,97.99,C
prd_01256,1607.06,37566048.9,98.0,C
prd_01083,1606.61,37567655.51,98.0,C
prd_00882,1604.4,37569259.91,98.0,C
prd_02269,1596.79,37570856.7,98.01,C
prd_00591,1595.11,37572451.81,98.01,C
prd_02354,1593.59,37574045.4,98.02,C
prd_01597,1590.85,37575636.25,98.02,C
prd_01078,1584.01,37577220.26,98.02,C
prd_01308,1581.23,37578801.49,98.03,C
prd_02277,1575.83,37580377.32,98.03,C
prd_01049,1573.0,37581950.32,98.04,C
prd_01469,1571.42,37583521.74,98.04,C
prd_01571,1567.62,37585089.36,98.04,C
prd_00995,1565.9,37586655.26,98.05,C
prd_00372,1563.28,37588218.54,98.05,C
prd_00749,1560.9,37589779.44,98.06,C
prd_00695,1553.62,37591333.06,98.06,C
prd_00789,1552.77,37592885.83,98.07,C
prd_01646,1552.35,37594438.18,98.07,C
prd_00275,1548.16,37595986.34,98.07,C
prd_02251,1546.36,37597532.7,98.08,C
prd_01958,1543.39,37599076.09,98.08,C
prd_00765,1542.35,37600618.44,98.09,C
prd_00422,1541.94,37602160.38,98.09,C
prd_00174,1531.76,37603692.14,98.09,C
prd_01538,1529.26,37605221.4,98.1,C
prd_02041,1527.11,37606748.51,98.1,C
prd_01294,1520.82,37608269.33,98.11,C
prd_01876,1520.43,37609789.76,98.11,C
prd_00960,1519.79,37611309.55,98.11,C
prd_00855,1518.92,37612828.47,98.12,C
prd_00320,1514.71,37614343.18,98.12,C
prd_01459,1511.8,37615854.98,98.13,C
prd_00756,1508.91,37617363.89,98.13,C
prd_01357,1505.19,37618869.08,98.13,C
prd_01358,1504.72,37620373.8,98.14,C
prd_00441,1503.84,37621877.64,98.14,C
prd_01623,1503.34,37623380.98,98.14,C
prd_01832,1503.33,37624884.31,98.15,C
prd_00886,1501.55,37626385.86,98.15,C
prd_01233,1500.42,37627886.28,98.16,C
prd_00667,1498.35,37629384.63,98.16,C
prd_01243,1495.91,37630880.54,98.16,C
prd_01948,1495.48,37632376.02,98.17,C
prd_01770,1495.46,37633871.48,98.17,C
prd_00616,1493.3,37635364.78,98.18,C
prd_01473,1488.95,37636853.73,98.18,C
prd_00966,1487.76,37638341.49,98.18,C
prd_01295,1485.58,37639827.07,98.19,C
prd_01599,1485.4,37641312.47,98.19,C
prd_02214,1484.95,37642797.42,98.2,C
prd_00488,1484.82,37644282.24,98.2,C
prd_00634,1484.09,37645766.33,98.2,C
prd_00681,1479.85,37647246.18,98.21,C
prd_02314,1479.14,37648725.32,98.21,C
prd_01185,1477.89,37650203.21,98.21,C
prd_00974,1475.12,37651678.33,98.22,C
prd_00953,1474.82,37653153.15,98.22,C
prd_02226,1473.18,37654626.33,98.23,C
prd_01225,1470.55,37656096.88,98.23,C
prd_00678,1468.13,37657565.01,98.23,C
prd_01024,1461.94,37659026.95,98.24,C
prd_02333,1459.49,37660486.44,98.24,C
prd_01670,1458.24,37661944.68,98.25,C
prd_00674,1457.72,37663402.4,98.25,C
prd_01834,1456.44,37664858.84,98.25,C
prd_01290,1450.36,37666309.2,98.26,C
prd_01305,1449.67,37667758.87,98.26,C
prd_02406,1446.76,37669205.63,98.26,C
prd_00915,1445.54,37670651.17,98.27,C
prd_00366,1438.68,37672089.85,98.27,C
prd_00500,1437.71,37673527.56,98.28,C
prd_02068,1436.86,37674964.42,98.28,C
prd_00619,1427.8,37676392.22,98.28,C
prd_00469,1427.68,37677819.9,98.29,C
prd_02372,1426.36,37679246.26,98.29,C
prd_01136,1425.73,37680671.99,98.29,C
prd_01888,1422.33,37682094.32,98.3,C
prd_00739,1420.53,37683514.85,98.3,C
prd_01312,1420.5,37684935.35,98.31,C
prd_01787,1419.62,37686354.97,98.31,C
prd_00676,1419.57,37687774.54,98.31,C
prd_01938,1419.11,37689193.65,98.32,C
prd_01223,1418.64,37690612.29,98.32,C
prd_00780,1414.5,37692026.79,98.32,C
prd_01391,1412.68,37693439.47,98.33,C
prd_01671,1410.75,37694850.22,98.33,C
prd_02288,1409.46,37696259.68,98.33,C
prd_02014,1402.59,37697662.27,98.34,C
prd_00836,1400.9,37699063.17,98.34,C
prd_00313,1400.85,37700464.02,98.35,C
prd_02441,1397.66,37701861.68,98.35,C
prd_01314,1395.56,37703257.24,98.35,C
prd_00986,1392.11,37704649.35,98.36,C
prd_01991,1390.75,37706040.1,98.36,C
prd_00564,1389.18,37707429.28,98.36,C
prd_00704,1388.57,37708817.85,98.37,C
prd_02169,1388.26,37710206.11,98.37,C
prd_01815,1384.88,37711590.99,98.37,C
prd_01019,1382.9,37712973.89,98.38,C
prd_01917,1378.82,37714352.71,98.38,C
prd_02393,1377.99,37715730.7,98.39,C
prd_00745,1375.78,37717106.48,98.39,C
prd_01444,1369.81,37718476.29,98.39,C
prd_00777,1369.2,37719845.49,98.4,C
prd_01806,1364.66,37721210.15,98.4,C
prd_00513,1362.98,37722573.13,98.4,C
prd_01738,1358.42,37723931.55,98.41,C
prd_01010,1356.39,37725287.94,98.41,C
prd_00596,1353.66,37726641.6,98.41,C
prd_01495,1352.12,37727993.72,98.42,C
prd_02244,1341.96,37729335.68,98.42,C
prd_01212,1341.79,37730677.47,98.42,C
prd_02404,1341.64,37732019.11,98.43,C
prd_00858,1338.47,37733357.58,98.43,C
prd_00822,1335.77,37734693.35,98.44,C
prd_02064,1334.52,37736027.87,98.44,C
prd_01335,1329.72,37737357.59,98.44,C
prd_02199,1324.22,37738681.81,98.45,C
prd_02367,1323.52,37740005.33,98.45,C
prd_01786,1323.11,37741328.44,98.45,C
prd_00875,1322.93,37742651.37,98.46,C
prd_00874,1322.38,37743973.75,98.46,C
prd_01353,1322.02,37745295.77,98.46,C
prd_01430,1321.5,37746617.27,98.47,C
prd_01549,1321.2,37747938.47,98.47,C
prd_01628,1318.06,37749256.53,98.47,C
prd_01053,1305.26,37750561.79,98.48,C
prd_01411,1303.76,37751865.55,98.48,C
prd_01478,1301.36,37753166.91,98.48,C
prd_00249,1298.09,37754465.0,98.49,C
prd_00931,1296.25,37755761.25,98.49,C
prd_00467,1293.32,37757054.57,98.49,C
prd_01768,1292.26,37758346.83,98.5,C
prd_00404,1291.34,37759638.17,98.5,C
prd_01956,1290.44,37760928.61,98.5,C
prd_01442,1284.57,37762213.18,98.51,C
prd_01274,1282.16,37763495.34,98.51,C
prd_02165,1278.42,37764773.76,98.51,C
prd_01485,1276.23,37766049.99,98.52,C
prd_02371,1271.87,37767321.86,98.52,C
prd_01380,1271.09,37768592.95,98.52,C
prd_01259,1270.04,37769862.99,98.53,C
prd_02286,1269.72,37771132.71,98.53,C
prd_01821,1268.17,37772400.88,98.53,C
prd_01370,1266.58,37773667.46,98.54,C
prd_01401,1266.54,37774934.0,98.54,C
prd_01699,1262.11,37776196.11,98.54,C
prd_00892,1262.02,37777458.13,98.55,C
prd_01118,1261.92,37778720.05,98.55,C
prd_00607,1259.21,37779979.26,98.55,C
prd_01374,1257.15,37781236.41,98.56,C
prd_00666,1256.63,37782493.04,98.56,C
prd_00947,1256.58,37783749.62,98.56,C
prd_01604,1256.48,37785006.1,98.57,C
prd_00778,1256.22,37786262.32,98.57,C
prd_01789,1255.58,37787517.9,98.57,C
prd_01344,1254.12,37788772.02,98.58,C
prd_01988,1253.42,37790025.44,98.58,C
prd_01647,1252.72,37791278.16,98.58,C
prd_02051,1251.83,37792529.99,98.59,C
prd_00537,1246.72,37793776.71,98.59,C
prd_02329,1244.02,37795020.73,98.59,C
prd_00395,1243.96,37796264.69,98.6,C
prd_01202,1241.2,37797505.89,98.6,C
prd_01271,1239.9,37798745.79,98.6,C
prd_00517,1238.96,37799984.75,98.61,C
prd_00827,1237.88,37801222.63,98.61,C
prd_01445,1237.72,37802460.35,98.61,C
prd_00685,1236.3,37803696.65,98.62,C
prd_02114,1235.74,37804932.39,98.62,C
prd_00788,1235.66,37806168.05,98.62,C
prd_02488,1229.81,37807397.86,98.62,C
prd_02015,1229.17,37808627.03,98.63,C
prd_00972,1228.42,37809855.45,98.63,C
prd_02151,1227.61,37811083.06,98.63,C
prd_01857,1227.29,37812310.35,98.64,C
prd_02013,1226.17,37813536.52,98.64,C
prd_01030,1225.94,37814762.46,98.64,C
prd_01322,1225.23,37815987.69,98.65,C
prd_00927,1224.18,37817211.87,98.65,C
prd_00786,1222.76,37818434.63,98.65,C
prd_01648,1218.48,37819653.11,98.66,C
prd_01269,1213.86,37820866.97,98.66,C
prd_00333,1210.67,37822077.64,98.66,C
prd_02222,1208.86,37823286.5,98.67,C
prd_01924,1208.57,37824495.07,98.67,C
prd_02476,1207.39,37825702.46,98.67,C
prd_01814,1206.19,37826908.65,98.68,C
prd_00609,1206.13,37828114.78,98.68,C
prd_01404,1205.05,37829319.83,98.68,C
prd_02453,1202.56,37830522.39,98.69,C
prd_02029,1201.18,37831723.57,98.69,C
prd_00731,1200.86,37832924.43,98.69,C
prd_00368,1198.95,37834123.38,98.69,C
prd_01251,1191.17,37835314.55,98.7,C
prd_01706,1190.73,37836505.28,98.7,C
prd_01994,1187.27,37837692.55,98.7,C
prd_01883,1186.79,37838879.34,98.71,C
prd_00887,1185.4,37840064.74,98.71,C
prd_00199,1185.35,37841250.09,98.71,C
prd_01720,1184.97,37842435.06,98.72,C
prd_01533,1183.82,37843618.88,98.72,C
prd_00544,1183.68,37844802.56,98.72,C
prd_02172,1182.64,37845985.2,98.73,C
prd_00423,1182.04,37847167.24,98.73,C
prd_01771,1181.47,37848348.71,98.73,C
prd_02386,1177.24,37849525.95,98.73,C
prd_01095,1173.0,37850698.95,98.74,C
prd_01395,1172.66,37851871.61,98.74,C
prd_00697,1169.49,37853041.1,98.74,C
prd_01120,1169.23,37854210.33,98.75,C
prd_01034,1169.19,37855379.52,98.75,C
prd_01178,1168.78,37856548.3,98.75,C
prd_01578,1166.22,37857714.52,98.76,C
prd_02033,1165.77,37858880.29,98.76,C
prd_01465,1160.39,37860040.68,98.76,C
prd_02056,1160.2,37861200.88,98.77,C
prd_00806,1160.11,37862360.99,98.77,C
prd_02344,1157.06,37863518.05,98.77,C
prd_01584,1153.41,37864671.46,98.77,C
prd_01700,1150.96,37865822.42,98.78,C
prd_00879,1150.55,37866972.97,98.78,C
prd_02487,1149.98,37868122.95,98.78,C
prd_01143,1148.38,37869271.33,98.79,C
prd_02010,1147.79,37870419.12,98.79,C
prd_01105,1147.01,37871566.13,98.79,C
prd_01208,1145.34,37872711.47,98.8,C
prd_01017,1142.22,37873853.69,98.8,C
prd_01511,1141.93,37874995.62,98.8,C
prd_01157,1139.81,37876135.43,98.8,C
prd_02268,1139.39,37877274.82,98.81,C
prd_01088,1136.76,37878411.58,98.81,C
prd_00701,1134.51,37879546.09,98.81,C
prd_00710,1133.86,37880679.95,98.82,C
prd_01287,1129.74,37881809.69,98.82,C
prd_01957,1129.74,37882939.43,98.82,C
prd_01777,1128.4,37884067.83,98.82,C
prd_01993,1127.39,37885195.22,98.83,C
prd_01197,1126.86,37886322.08,98.83,C
prd_02236,1123.48,37887445.56,98.83,C
prd_02291,1123.01,37888568.57,98.84,C
prd_01148,1121.87,37889690.44,98.84,C
prd_02438,1119.74,37890810.18,98.84,C
prd_00534,1118.18,37891928.36,98.85,C
prd_02274,1117.56,37893045.92,98.85,C
prd_01750,1117.03,37894162.95,98.85,C
prd_01858,1116.66,37895279.61,98.85,C
prd_01502,1116.34,37896395.95,98.86,C
prd_01023,1114.15,37897510.1,98.86,C
prd_01170,1111.74,37898621.84,98.86,C
prd_00561,1110.59,37899732.43,98.87,C
prd_01134,1108.67,37900841.1,98.87,C
prd_01961,1104.16,37901945.26,98.87,C
prd_02478,1102.19,37903047.45,98.87,C
prd_00295,1101.7,37904149.15,98.88,C
prd_01618,1099.1,37905248.25,98.88,C
prd_01687,1098.84,37906347.09,98.88,C
prd_01705,1098.34,37907445.43,98.89,C
prd_01247,1091.75,37908537.18,98.89,C
prd_01664,1089.13,37909626.31,98.89,C
prd_01870,1088.4,37910714.71,98.89,C
prd_00901,1086.24,37911800.95,98.9,C
prd_01069,1085.2,37912886.15,98.9,C
prd_01845,1084.64,37913970.79,98.9,C
prd_01627,1083.24,37915054.03,98.91,C
prd_00613,1078.96,37916132.99,98.91,C
prd_01123,1075.26,37917208.25,98.91,C
prd_01227,1074.63,37918282.88,98.91,C
prd_02189,1073.5,37919356.38,98.92,C
prd_01071,1072.02,37920428.4,98.92,C
prd_02060,1069.6,37921498.0,98.92,C
prd_01829,1069.14,37922567.14,98.93,C
prd_01804,1067.53,37923634.67,98.93,C
prd_00724,1065.95,37924700.62,98.93,C
prd_01656,1064.46,37925765.08,98.93,C
prd_00706,1063.09,37926828.17,98.94,C
prd_01877,1062.92,37927891.09,98.94,C
prd_01933,1061.27,37928952.36,98.94,C
prd_02240,1060.8,37930013.16,98.94,C
prd_01436,1060.42,37931073.58,98.95,C
prd_01488,1059.72,37932133.3,98.95,C
prd_01052,1059.1,37933192.4,98.95,C
prd_02069,1058.6,37934251.0,98.96,C
prd_02083,1058.0,37935309.0,98.96,C
prd_01848,1051.88,37936360.88,98.96,C
prd_02496,1051.46,37937412.34,98.96,C
prd_01614,1049.7,37938462.04,98.97,C
prd_00900,1048.75,37939510.79,98.97,C
prd_01113,1045.97,37940556.76,98.97,C
prd_01520,1045.53,37941602.29,98.97,C
prd_00826,1044.55,37942646.84,98.98,C
prd_00468,1041.62,37943688.46,98.98,C
prd_01732,1039.74,37944728.2,98.98,C
prd_01790,1034.88,37945763.08,98.99,C
prd_01820,1034.02,37946797.1,98.99,C
prd_00834,1033.99,37947831.09,98.99,C
prd_02458,1032.83,37948863.92,98.99,C
prd_00856,1030.52,37949894.44,99.0,C
prd_01384,1029.38,37950923.82,99.0,C
prd_01303,1026.64,37951950.46,99.0,C
prd_00908,1024.46,37952974.92,99.0,C
prd_01603,1023.4,37953998.32,99.01,C
prd_01282,1022.51,37955020.83,99.01,C
prd_01512,1022.36,37956043.19,99.01,C
prd_01682,1019.86,37957063.05,99.02,C
prd_01891,1016.56,37958079.61,99.02,C
prd_01733,1014.02,37959093.63,99.02,C
prd_01726,1013.24,37960106.87,99.02,C
prd_01871,1012.93,37961119.8,99.03,C
prd_00574,1010.08,37962129.88,99.03,C
prd_00515,1009.45,37963139.33,99.03,C
prd_00555,1005.77,37964145.1,99.03,C
prd_02202,1003.4,37965148.5,99.04,C
prd_02335,1001.92,37966150.42,99.04,C
prd_01476,1000.11,37967150.53,99.04,C
prd_01694,999.57,37968150.1,99.04,C
prd_01006,999.41,37969149.51,99.05,C
prd_02332,998.33,37970147.84,99.05,C
prd_00779,998.21,37971146.05,99.05,C
prd_01998,997.96,37972144.01,99.05,C
prd_01899,996.02,37973140.03,99.06,C
prd_01421,995.2,37974135.23,99.06,C
prd_02253,994.65,37975129.88,99.06,C
prd_02047,993.6,37976123.48,99.06,C
prd_01003,991.38,37977114.86,99.07,C
prd_01156,991.18,37978106.04,99.07,C
prd_02016,990.51,37979096.55,99.07,C
prd_01809,988.77,37980085.32,99.08,C
prd_01935,986.34,37981071.66,99.08,C
prd_02072,985.74,37982057.4,99.08,C
prd_02035,980.21,37983037.61,99.08,C
prd_02215,979.54,37984017.15,99.09,C
prd_01661,978.6,37984995.75,99.09,C
prd_01928,976.92,37985972.67,99.09,C
prd_02267,974.89,37986947.56,99.09,C
prd_01441,970.16,37987917.72,99.1,C
prd_00583,970.07,37988887.79,99.1,C
prd_02459,969.65,37989857.44,99.1,C
prd_01196,969.56,37990827.0,99.1,C
prd_02343,968.11,37991795.11,99.11,C
prd_01900,967.43,37992762.54,99.11,C
prd_01266,967.17,37993729.71,99.11,C
prd_01960,965.86,37994695.57,99.11,C
prd_02259,965.46,37995661.03,99.12,C
prd_01824,965.11,37996626.14,99.12,C
prd_01607,964.99,37997591.13,99.12,C
prd_01760,964.8,37998555.93,99.12,C
prd_00982,964.8,37999520.73,99.13,C
prd_00821,962.39,38000483.12,99.13,C
prd_01356,961.59,38001444.71,99.13,C
prd_01541,960.21,38002404.92,99.13,C
prd_02133,956.62,38003361.54,99.14,C
prd_01166,956.35,38004317.89,99.14,C
prd_01546,954.56,38005272.45,99.14,C
prd_01386,953.88,38006226.33,99.14,C
prd_01665,953.49,38007179.82,99.15,C
prd_02287,952.52,38008132.34,99.15,C
prd_01639,951.63,38009083.97,99.15,C
prd_02435,948.36,38010032.33,99.15,C
prd_01496,945.4,38010977.73,99.16,C
prd_01168,945.13,38011922.86,99.16,C
prd_01630,942.69,38012865.55,99.16,C
prd_02368,942.25,38013807.8,99.16,C
prd_02063,940.96,38014748.76,99.17,C
prd_01556,940.37,38015689.13,99.17,C
prd_00725,939.04,38016628.17,99.17,C
prd_01532,938.32,38017566.49,99.17,C
prd_01774,936.58,38018503.07,99.18,C
prd_01373,934.71,38019437.78,99.18,C
prd_01522,934.39,38020372.17,99.18,C
prd_01637,933.04,38021305.21,99.18,C
prd_02360,931.85,38022237.06,99.19,C
prd_02500,931.49,38023168.55,99.19,C
prd_01606,929.31,38024097.86,99.19,C
prd_00944,919.6,38025017.46,99.19,C
prd_00588,918.76,38025936.22,99.19,C
prd_01434,918.68,38026854.9,99.2,C
prd_02388,914.45,38027769.35,99.2,C
prd_01365,911.76,38028681.11,99.2,C
prd_01523,910.82,38029591.93,99.2,C
prd_01230,909.6,38030501.53,99.21,C
